delta-github-run-31863169781-026.jsonl	1ec313a0-909b-42a5-9d65-b73c254cdd60	United Kingdom	Skiddaw Hotel	hotel	http://www.lakedistricthotels.net/skiddawhotel	lakedistricthotels.net	skiddawhotel@lakedistricthotels.net	+441768772071	Keswick	ENG	29 Main Street	0.9997912547588348	0	34	B	https://explore.overturemaps.org/#id=1ec313a0-909b-42a5-9d65-b73c254cdd60	HIGH	https://www.lakedistricthotels.net/skiddawhotel/	3	1		https://www.instagram.com/lakedistricthotels/				canonical_delta
delta-github-run-31863169781-026.jsonl	c6976699-c013-4280-a1ed-02230b73bd2d	United Kingdom	Rowan Lodge: Holiday letting at Troutbeck, Cumbria	hotel	https://www.lakedistrictlodgeholidays.co.uk/property/rowan-lodge/	lakedistrictlodgeholidays.co.uk	info@lakedistrictlodgeholidays.co.uk		Windermere	ENG	Limefitt Park, Patterdale Road, Troutbeck	0.5317052006721497	75	22	A	https://explore.overturemaps.org/#id=c6976699-c013-4280-a1ed-02230b73bd2d	PERMISSIVE	https://www.lakedistrictlodgeholidays.co.uk/property/rowan-lodge/	0	0						canonical_delta
delta-github-run-31863169781-026.jsonl	f3b6bc75-ccbb-4aa4-a519-b7d3fe179b49	United Kingdom	Lakeview Holiday Cottages	hotel	http://www.lakeviewholidaycottages.co.uk/	lakeviewholidaycottages.co.uk	info@lakeviewholidaycottages.co.uk	+441278661584	Bridgwater		Notaro Way Lakeview Holiday Cottages	0.9755052924156189	75	10	A	https://explore.overturemaps.org/#id=f3b6bc75-ccbb-4aa4-a519-b7d3fe179b49	HIGH	https://www.lakeviewholidaycottages.co.uk/	3	3		https://www.instagram.com/lakeviewholidaycottages/				canonical_delta
delta-github-run-31863169781-026.jsonl	9a469168-58cf-47b3-8003-2b49fe0a8fe7	United Kingdom	Lake Villa Holiday Cottages & Hidden Lakes	cabin	http://www.lakevilla.co.uk	lakevilla.co.uk	lakevillaholidays@gmail.com	+441409241962	Holsworthy	ENG	Lake Villa	0.9167410731315613	75	12	A	https://explore.overturemaps.org/#id=9a469168-58cf-47b3-8003-2b49fe0a8fe7	MEDIUM	https://www.lakevilla.co.uk/	1	1						canonical_delta
delta-github-run-31863169781-026.jsonl	f6809a78-3fdd-482b-9eaa-becb793dcf5e	United Kingdom	Lake Vyrnwy Holiday Home Park	mobile_home_park	http://www.lakevyrnwyholidayhomepark.co.uk/	lakevyrnwyholidayhomepark.co.uk	info@lakevyrnwyholidayhomepark.co.uk	+441691870694	Llanwddyn		Lake Vyrnwy	0.9856422543525696	75	0	A	https://explore.overturemaps.org/#id=f6809a78-3fdd-482b-9eaa-becb793dcf5e	HIGH	https://lakevyrnwyholidayhomepark.co.uk/	2	4						canonical_delta
delta-github-run-31863169781-026.jsonl	5dfa2363-aa5b-4e0d-a88f-7a5f31e99127	United Kingdom	Lambley Farm Holiday Cottages	bed_and_breakfast	http://www.lambleycottages.co.uk/	lambleycottages.co.uk	lambley1066@gmail.com	+447967274286	Haltwhistle		Lambley	0.9799774289131165	75	0	A	https://explore.overturemaps.org/#id=5dfa2363-aa5b-4e0d-a88f-7a5f31e99127	PERMISSIVE	https://www.lambleycottages.co.uk/	0	4						canonical_delta
delta-github-run-31863169781-026.jsonl	fb6e1375-5a9d-426f-9bf7-e7a38773969d	Germany	ApartHotel Landhaus Lichterfelde mit Remise anno 1895	hotel	http://www.landhauslichterfel.de	landhauslichterfel.de	info@landhauslichterfel.de	030 8332840	Berlin	Berlin	Drakestr. 60	0.77	60	10	A	https://explore.overturemaps.org/#id=fb6e1375-5a9d-426f-9bf7-e7a38773969d	PERMISSIVE	http://www.landhauslichterfel.de/	0	0						canonical_delta
delta-github-run-31863169781-026.jsonl	faf9eed5-fca5-4c17-a1a8-4ceed3f76281	United Kingdom	Lane Farm Holiday Cottages	holiday_rental_home	http://www.lanefarmcottages.co.uk/	lanefarmcottages.co.uk	viv@lanefarmcottages.co.uk	+441484682290	Holmfirth	ENG	Lane Farm Holiday Cottages	0.9452238959074021	75	0	A	https://explore.overturemaps.org/#id=faf9eed5-fca5-4c17-a1a8-4ceed3f76281	HIGH	http://www.lanefarmcottages.co.uk/site/	2	4						canonical_delta
delta-github-run-31863169781-026.jsonl	f813b748-d259-464e-99a0-dd3dd510d2bb	United Kingdom	Langhill Holiday Cottages	cottage	http://www.langhillholidaycottages.co.uk/	langhillholidaycottages.co.uk	info@langhillholidaycottages.co.uk	+447779830710	Burythorpe			0.7521650791168213	75	0	A	https://explore.overturemaps.org/#id=f813b748-d259-464e-99a0-dd3dd510d2bb	HIGH	https://langhillholidaycottages.co.uk/	3	3						canonical_delta
delta-github-run-31863169781-026.jsonl	b4e933d0-736b-4816-9213-ef1711d85662	United Kingdom	Langworthy Farm B&B and holiday let	bed_and_breakfast	http://www.langworthyfarm.co.uk/	langworthyfarm.co.uk	enquiries@langworthyfarm.co.uk	+441364621242	Newton Abbot		Widecombe in the Moor	0.8953288197517395	75	0	A	https://explore.overturemaps.org/#id=b4e933d0-736b-4816-9213-ef1711d85662	HIGH	http://www.langworthyfarm.co.uk/	2	3						canonical_delta
