delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	fe01de69-329b-4ce5-a87f-9b3d72e7a311	Indonesia	World-Atlas::australia-new-zealand::10-59	Bali Villas Holiday Vacation Rentals	event_or_party_service	Bali Villas Holiday Vacation Rentals	https://www.balivillashvr.com/	balivillashvr.com	enquiries@balivillashvr.com	+628113901068	Badung		Jalan Dewi Saraswati 4 134	0.5745936036109924	87	24	A	https://explore.overturemaps.org/#id=fe01de69-329b-4ce5-a87f-9b3d72e7a311	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.balivillashvr.com/	5	2	YES		https://www.instagram.com/balivillashvr/				https://www.balivillashvr.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	35df5131-81cb-4f10-9b0d-1a6d721084d6	Indonesia	World-Atlas::australia-new-zealand::10-59	The Yubi Boutique Villas	hotel	The Yubi Boutique Villas	http://www.baliyubivillas.com/	baliyubivillas.com	reservation@baliyubivillas.com	+623614737584	Badung		Jalan Petitenget 123	0.9965495508909226	15	46	B	https://explore.overturemaps.org/#id=35df5131-81cb-4f10-9b0d-1a6d721084d6	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	http://www.baliyubivillas.com/	3	2	YES		https://www.instagram.com/theyubivillas/				http://www.baliyubivillas.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	d4d08853-9fdd-45c9-996a-74e48e2113cf	Indonesia	World-Atlas::australia-new-zealand::10-59	Bamboo Moon Villas	hotel		http://bamboomoonvillas.com/	bamboomoonvillas.com	rpizarro@outlook.com	+6281338022988	Denpasar		Jalan Merta Sari II 21J	0.9634644985198975	15	34	B	https://explore.overturemaps.org/#id=d4d08853-9fdd-45c9-996a-74e48e2113cf	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.bamboomoonvillas.com/	5	2	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	2670c35d-957f-4a8d-b68d-389548059c4f	New Zealand	World-Atlas::australia-new-zealand::02-69	Bayleys Property Management	property_management		http://www.bayleyspmco.co.nz/	bayleyspmco.co.nz	reception@bayleyspmco.co.nz	+6434427777	Queenstown	OTA	19 Grant Rd	0.7392211556434631	75	0	A	https://explore.overturemaps.org/#id=2670c35d-957f-4a8d-b68d-389548059c4f	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.bayleyspmco.co.nz/	2	1	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	fbec560a-d8a8-4147-9164-dbbf00082d0c	Indonesia	World-Atlas::australia-new-zealand::10-59	Beautiful Bali Villas	hotel	Beautiful Bali Villas	http://www.beautifulbalivillas.com	beautifulbalivillas.com	info@beautifulbalivillas.com	+623617448592	Badung		Jalan Padma Timur 14	0.9532217979431152	15	34	B	https://explore.overturemaps.org/#id=fbec560a-d8a8-4147-9164-dbbf00082d0c	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.beautifulbalivillas.com/	10	2	YES		https://www.instagram.com/beautiful_bali_villas/				https://www.beautifulbalivillas.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	e761c314-5b67-4123-aaf2-4e025e91e608	Indonesia	World-Atlas::australia-new-zealand::10-59	Bebek Tepi Sawah Villas and Spa	hotel	Bebek Tepi Sawah Villas and Spa, Ubud-BALI	http://www.bebektepisawahvillas.com/	bebektepisawahvillas.com	sales@bebektepisawahvillas.com	+6289670011429	Gianyar		Jl. Raya Goa Gajah Jl. Teges Kanginan No.Br	0.9392989277839661	15	34	B	https://explore.overturemaps.org/#id=e761c314-5b67-4123-aaf2-4e025e91e608	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	http://www.bebektepisawahvillas.com/	5	3	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	df154ed6-b257-4053-98b2-3ebe7dc4bdbb	Indonesia	World-Atlas::australia-new-zealand::10-59	Berry Amour Villas	resort		http://www.berryamourvillas.com	berryamourvillas.com	reservation@berryamourvillas.com	(0623) 61473405	Bali	Bali	Batu Belig - Kerobokan	0.77	15	56	A	https://explore.overturemaps.org/#id=df154ed6-b257-4053-98b2-3ebe7dc4bdbb	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.berryamourvillas.com/	5	2	NO		https://www.instagram.com/berryamourvillas/				https://www.berryamourvillas.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	e1b57314-4e86-40c1-8b5a-d11870bc64df	Indonesia	World-Atlas::australia-new-zealand::10-59	Bersantai Villas	hotel		http://www.bersantai.com/	bersantai.com	info@bersantai.com	+6282236635585	Klungkung		NUSA LEMBONGAN, DESA JUNGUT BATU, BANJAR KELOD	0.9176708459854126	15	34	B	https://explore.overturemaps.org/#id=e1b57314-4e86-40c1-8b5a-d11870bc64df	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://bersantai.com/	3	1	YES		https://www.instagram.com/bersantai_villas/				https://bersantai.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	5f212bbd-52d0-45ea-9052-632980245908	Indonesia	World-Atlas::australia-new-zealand::10-59	Bhumi Lovina Residence & Villas	holiday_rental_home		http://www.bhumilovina.com/	bhumilovina.com	madeyana78@gmail.com	+6281339815272	Buleleng		dusun bingin banjah, Temujus, Kec. Banjar, Kabupaten Buleleng, Bali 81152	0.5882678627967834	15	36	B	https://explore.overturemaps.org/#id=5f212bbd-52d0-45ea-9052-632980245908	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://bhumilovina.com/	6	3	NO		https://www.instagram.com/bhumilovina.villa/				https://bhumilovina.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	bb3b9934-0169-4f3f-bae6-959211fc58d8	Indonesia	World-Atlas::australia-new-zealand::10-59	Bidadari Private Villas and Retreat	resort		http://www.bidadarivillasubudbali.com/	bidadarivillasubudbali.com	info@bidadarivillasubudbali.com	+623619000401	Gianyar		Kelabang Moding	0.9971117597818374	15	68	A	https://explore.overturemaps.org/#id=bb3b9934-0169-4f3f-bae6-959211fc58d8	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.bidadarivillasubudbali.com/	4	3	YES		https://www.instagram.com/bidadarivillasubudbali/				https://www.bidadarivillasubudbali.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
