delta-github-run-31864981463-022.jsonl	Overture Places V6 fast-lane	0c195d6d-3ece-4208-bca3-1caf764d8d64	New Zealand	World-Atlas::australia-new-zealand::04-70	Sole Agents Property Management	property_management	SOLE	http://www.soleagents.co.nz/	soleagents.co.nz	info@soleagents.co.nz	+6493751488	Auckland	AUK	112e Bush Rd	0.7014104723930359	75	0	A	https://explore.overturemaps.org/#id=0c195d6d-3ece-4208-bca3-1caf764d8d64	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	http://soleagents.co.nz/	0	2	YES		https://www.instagram.com/soleagentsltd/				http://soleagents.co.nz/	PLAUSIBLE_PROPERTY_MANAGER_NO_EXPLICIT_STR_PROOF	canonical_delta
delta-github-run-31864981463-022.jsonl	Overture Places V6 fast-lane	543b191b-3453-46b7-8a67-33d6b9408c40	New Zealand	World-Atlas::australia-new-zealand::04-70	Spectre Property Management - Ray White Northwest	property_management		http://spectreproperty.co.nz/	spectreproperty.co.nz	info@spectreproperty.co.nz	+6492185691	Auckland	AUK		0.08135123550891876	75	0	A	https://explore.overturemaps.org/#id=543b191b-3453-46b7-8a67-33d6b9408c40	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://rwnorthwest.co.nz	3	3	NO		https://www.instagram.com/raywhitenorthwest/				https://rwnorthwest.co.nz	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31864981463-022.jsonl	Overture Places V6 fast-lane	06d2b6a4-76d5-4a89-9559-df97a1d5095b	Australia	World-Atlas::australia-new-zealand::06-66	Sutherlands Property Management Group	property_management		http://www.spmg.com.au	spmg.com.au	admin@spmg.com.au	+61755358854	Gold Coast	QLD	Haven On Township, 88 Township Dr	0.9452080208063126	75	0	A	https://explore.overturemaps.org/#id=06d2b6a4-76d5-4a89-9559-df97a1d5095b	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://www.spmg.com.au/	1	2	NO							CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31864981463-022.jsonl	Overture Places V6 fast-lane	ca051cfc-3d5a-42f6-93f4-cead442027b3	Australia	World-Atlas::australia-new-zealand::06-66	Springwood Tower Apartment Hotel	service_apartment	Springwood Tower Apartment Hotel	http://www.springwoodtower.com.au	springwoodtower.com.au	sales@springwoodtower.com.au	+61733877000	Brisbane	QLD	Springwood Tower, 9 Murrajong Rd	0.9979972285032273	60	0	A	https://explore.overturemaps.org/#id=ca051cfc-3d5a-42f6-93f4-cead442027b3	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://springwoodtower.com.au/	2	3	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31864981463-022.jsonl	Overture Places V6 fast-lane	85e6037c-21fd-42bb-9267-ca80a7a9342b	New Zealand	World-Atlas::australia-new-zealand::04-70	Staircase Property Management	real_estate_investment	Staircase	http://www.staircase.co.nz/	staircase.co.nz	enquiries@staircase.co.nz	+6499665560	Auckland	AUK	32 Mahuhu Cres	0.49677780270576477	75	12	A	https://explore.overturemaps.org/#id=85e6037c-21fd-42bb-9267-ca80a7a9342b	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://www.staircase.co.nz/	0	1	YES		https://www.instagram.com/staircaseproperty/				https://www.staircase.co.nz/	PLAUSIBLE_PROPERTY_MANAGER_NO_EXPLICIT_STR_PROOF	canonical_delta
delta-github-run-31864981463-022.jsonl	Overture Places V6 fast-lane	16f2739f-6985-41d0-9517-c8ab3b0f0a4a	New Zealand	World-Atlas::australia-new-zealand::04-70	Street Smart Property Management	property_management	StreetSmart	http://www.streetsmart.co.nz/	streetsmart.co.nz	info@streetsmart.co.nz	+6495730888	Auckland	AUK	509 Mount Wellington Hwy	0.5811560153961182	75	0	A	https://explore.overturemaps.org/#id=16f2739f-6985-41d0-9517-c8ab3b0f0a4a	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://streetsmart.co.nz/	0	2	YES							PLAUSIBLE_PROPERTY_MANAGER_NO_EXPLICIT_STR_PROOF	canonical_delta
delta-github-run-31864981463-022.jsonl	Overture Places V6 fast-lane	a8d9904a-dd8c-465c-8ee2-0e9e00071d1f	Australia	World-Atlas::australia-new-zealand::06-66	Suffolk Beachfront Holiday Park	beach_resort	Suffolk Beachfront Holiday Park, Byron Bay	http://www.suffolkbeachfront.com.au	suffolkbeachfront.com.au	manager@suffolkbeachfront.com.au	+61266853353	Suffolk Park	NSW	143 Alcorn St	0.9986290156841278	15	44	B	https://explore.overturemaps.org/#id=a8d9904a-dd8c-465c-8ee2-0e9e00071d1f	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.suffolkbeachfront.com.au/	5	4	YES		https://www.instagram.com/suffolkbeachfronthp/				https://www.suffolkbeachfront.com.au/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31864981463-022.jsonl	Overture Places V6 fast-lane	b5d15268-80b5-4b68-bf72-c0a159276bc5	New Zealand	World-Atlas::australia-new-zealand::04-70	Sunrise Property Management and Services	property_management	Sunrise Property	http://www.sunriseproperty.co.nz/	sunriseproperty.co.nz	info@sunriseproperty.co.nz	+6492730069	Auckland	AUK	90E Whitford Rd	0.44712597131729126	75	0	A	https://explore.overturemaps.org/#id=b5d15268-80b5-4b68-bf72-c0a159276bc5	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://www.sunriseproperty.co.nz/	0	2	NO							PLAUSIBLE_PROPERTY_MANAGER_NO_EXPLICIT_STR_PROOF	canonical_delta
delta-github-run-31864981463-022.jsonl	Overture Places V6 fast-lane	063ee4e3-31eb-400a-a368-0611d17e3c7e	Australia	World-Atlas::australia-new-zealand::06-66	Sunset Heights Property Management	real_estate_service		http://www.sunsetheightsproperty.com.au/	sunsetheightsproperty.com.au	admin@sunsetheightsproperty.com.au	+61755220055	Gold Coast	QLD	46 Yodelay St	0.8876628875732422	75	12	A	https://explore.overturemaps.org/#id=063ee4e3-31eb-400a-a368-0611d17e3c7e	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://sunsetheightsproperty.com.au/	0	2	NO		https://www.instagram.com/sunset_heights_property/				https://sunsetheightsproperty.com.au/	PLAUSIBLE_PROPERTY_MANAGER_NO_EXPLICIT_STR_PROOF	canonical_delta
delta-github-run-31864981463-022.jsonl	Overture Places V6 fast-lane	83ab78c1-55c2-40db-875f-fd1285fae66d	Australia	World-Atlas::australia-new-zealand::06-66	Sunshine Coast Getaways - Holiday Homes & Apartments	hotel	Sunshine Coast Getaways - Holiday Homes & Apartments	https://sunshinecoastgetaways.com.au/	sunshinecoastgetaways.com.au	info@sunshinecoastgetaways.com.au	+611300883431	Sunshine Coast	QLD	Sunshine Towers, 33 Sixth Ave	0.9171069860458374	87	10	A	https://explore.overturemaps.org/#id=83ab78c1-55c2-40db-875f-fd1285fae66d	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.sunshinecoastgetaways.com.au/	7	5	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
