delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	7e6e5562-7c26-488e-bbe1-77aeef550895	Indonesia	World-Atlas::australia-new-zealand::10-59	Annora Villas Bali	resort		http://www.annorabali.com	annorabali.com	info@annorabali.com	(0623) 61734793	Seminyak	Kabupaten Badung	Jl. Abimanyu No.999X	0.77	15	56	A	https://explore.overturemaps.org/#id=7e6e5562-7c26-488e-bbe1-77aeef550895	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://api.whatsapp.com/send/?phone=6281280133028&text&type=phone_number&app_absent=0	1	0	NO		https://www.instagram.com/whatsapp/				https://api.whatsapp.com/send/?phone=6281280133028&text&type=phone_number&app_absent=0	REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	f656f2de-e358-4a41-921e-db2906917914	Indonesia	World-Atlas::australia-new-zealand::10-59	Antagana Retreat Bali	resort		https://antaganaretreat.com/	antaganaretreat.com	antaganaretreatbali@gmail.com	+6287815662694	Tabanan			0.8439007997512817	0	44	B	https://explore.overturemaps.org/#id=f656f2de-e358-4a41-921e-db2906917914	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://antaganaretreat.com/	4	3	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	c5e14cea-d49f-4fb5-88e0-476e30bea388	Indonesia	World-Atlas::australia-new-zealand::10-59	Anusara Luxury Villas	hotel		https://anusaraluxuryvillas.com/	anusaraluxuryvillas.com	info@anusaraluxuryvillas.com	+623619080629	Gianyar		Jalan Raya Pejeng Kawan, Br Laplapan Ubud, Kab. Gianyar	0.9852944612503052	15	46	B	https://explore.overturemaps.org/#id=c5e14cea-d49f-4fb5-88e0-476e30bea388	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://anusaraluxuryvillas.com/	4	2	NO		https://www.instagram.com/anusaraluxuryvillas/				https://anusaraluxuryvillas.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	c9db76bc-d35c-4906-a9e7-5a63b9b0819d	Indonesia	World-Atlas::australia-new-zealand::10-59	Apa Kabar Villas	hotel	Apa Kabar Villas Amed	http://apakabarvillas.com/	apakabarvillas.com	wayanmenu@gmail.com	+6236323492	Karangasem		Amed St	0.9688708782196045	15	34	B	https://explore.overturemaps.org/#id=c9db76bc-d35c-4906-a9e7-5a63b9b0819d	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://apakabarvillas.com/	2	1	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	2dac3724-8de8-45f9-beab-81e15cc30875	Indonesia	World-Atlas::australia-new-zealand::10-59	Apel Villas Sanur	hotel		http://www.apelvillasanur.com	apelvillasanur.com	info@apelvillasanur.com	(0623) 61282628	Sanur, Bali			0.77	15	34	B	https://explore.overturemaps.org/#id=2dac3724-8de8-45f9-beab-81e15cc30875	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.apelvillasanur.com/en/	5	2	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	ff1d75eb-3158-4266-b360-096bbe9960c0	Indonesia	World-Atlas::australia-new-zealand::10-59	AQ-VA Hotel & Villas Seminyak	hotel		http://aq-vabalihotel.com/	aq-vabalihotel.com	info@aq-vabalihotel.com	+623618469533	Badung		Jalan Werkudara 464	0.9986032843589783	15	34	B	https://explore.overturemaps.org/#id=ff1d75eb-3158-4266-b360-096bbe9960c0	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://aq-vabalihotel.com/	6	1	YES		https://www.instagram.com/_u/				https://aq-vabalihotel.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	0b54304b-b344-4fb5-aaf4-2a70a7b8304e	Indonesia	World-Atlas::australia-new-zealand::10-59	Aquaria Eco Resort Bali	hotel	Aquaria Eco Resort Bali	http://www.aquariabali.com/	aquariabali.com	info@aquariabali.com	+6236341127	Karangasem		Jalan Puri Bagus, desa Jl. Samuh	0.9801121950149536	0	34	B	https://explore.overturemaps.org/#id=0b54304b-b344-4fb5-aaf4-2a70a7b8304e	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.aquariabali.com/	5	2	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	9ea77a42-410b-48a0-9813-5499279a3552	Indonesia	World-Atlas::australia-new-zealand::10-59	Aradhana Villas	hotel		http://www.aradhanavillas.com/	aradhanavillas.com	info@aradhanavillas.com	+623614741387	Badung		Canggu	0.9275941848754883	15	34	B	https://explore.overturemaps.org/#id=9ea77a42-410b-48a0-9813-5499279a3552	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://aradhanavillas.com/	5	1	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	4e5e6b0c-dfe9-4ca4-a0a6-f1a28a4c12e1	New Zealand	World-Atlas::australia-new-zealand::02-69	Arcadia Property - boutique property management with Felicia Amston	property_management		https://www.arcadiaproperty.co.nz/	arcadiaproperty.co.nz	hello@arcadiaproperty.co.nz	+6421683317	Queenstown	OTA	NZ Police, 11 Camp St	0.1399301439523697	75	12	A	https://explore.overturemaps.org/#id=4e5e6b0c-dfe9-4ca4-a0a6-f1a28a4c12e1	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://www.arcadiaproperty.co.nz/	0	4	YES		https://www.instagram.com/arcadiapropertyqt/				https://www.arcadiaproperty.co.nz/	PLAUSIBLE_PROPERTY_MANAGER_NO_EXPLICIT_STR_PROOF	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	ea816565-9672-4ac8-9a5a-bb8eea73c9ec	New Zealand	World-Atlas::australia-new-zealand::02-69	Aggerholm's Property Management	property_management		http://www.arental4u.co.nz/	arental4u.co.nz	anita@arental4u.co.nz	+64272323503	Invercargill	STL	88 Oreti St	0.5965017676353455	75	0	A	https://explore.overturemaps.org/#id=ea816565-9672-4ac8-9a5a-bb8eea73c9ec	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://www.arental4u.co.nz/	0	1	YES							PLAUSIBLE_PROPERTY_MANAGER_NO_EXPLICIT_STR_PROOF	canonical_delta
