delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	288da25c-a22f-437e-a29c-f443336804c7	Indonesia	World-Atlas::australia-new-zealand::10-59	Bila De Ubud Villas	resort		https://biladeubudvillas.com/	biladeubudvillas.com	info@biladeubudvillas.com	+6282266335855	Gianyar		Jl. A.A. Gede Rai, Lodtunduh, Kecamatan Ubud	0.6650376915931702	15	56	A	https://explore.overturemaps.org/#id=288da25c-a22f-437e-a29c-f443336804c7	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://booking.biladeubudvillas.com/en/offers?utm_source=webredirect	5	2	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	0b0d8803-5279-4551-8e4a-8a5047efd5c8	Indonesia	World-Atlas::australia-new-zealand::10-59	Bisma Eight Villas	hotel	Bisma Eight	http://bisma-eight.com/	bisma-eight.com	info@bisma-eight.com	+623619088888	Gianyar		Jalan Bisma 97	0.9986146211624145	15	34	B	https://explore.overturemaps.org/#id=0b0d8803-5279-4551-8e4a-8a5047efd5c8	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://bisma-eight.com/	5	2	NO		https://www.instagram.com/bismaeightubud/				https://bisma-eight.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	a931891d-f3c4-4e6e-922b-67322091799d	Indonesia	World-Atlas::australia-new-zealand::10-59	Alam Kawi Ubud Resort and Spa	hotel		https://bitri.link/alamkawiubud	bitri.link	rsv.alamkawiubud@gmail.com	+6281339362407	Gianyar		Sanding, Tampaksiring, Kab. Gianyar, Bali	0.9888151288032532	0	34	B	https://explore.overturemaps.org/#id=a931891d-f3c4-4e6e-922b-67322091799d	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://bitri.link/alamkawiubud	0	3	NO							REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	7c46b7f4-28c7-4c81-93ca-9a24e6538aa1	Indonesia	World-Atlas::australia-new-zealand::10-59	Bali Village Spa	hotel		http://www.balivillaroman.blogspot.com/	blogspot.com	froh902@gmail.com	+6281233210122	Badung		Jalan Pratama 71	0.5908108949661255	0	34	B	https://explore.overturemaps.org/#id=7c46b7f4-28c7-4c81-93ca-9a24e6538aa1	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://balivillaroman.blogspot.com/	1	1	YES							CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	27682873-f849-4f68-8faa-dd2a216476ed	Indonesia	World-Atlas::australia-new-zealand::10-59	Blue Moon Villas	hotel	Blue Moon Villas Resort, Bali	http://www.bluemoonvilla.com/	bluemoonvilla.com	info@bluemoonvilla.com	+6236321428	Karangasem		Selang Beach, Amed, Bunutan, Abang	0.9964053040742874	15	46	B	https://explore.overturemaps.org/#id=27682873-f849-4f68-8faa-dd2a216476ed	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.bluemoonvillas.com/	6	2	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	964776eb-54b6-4c75-9c90-ea6e3f699e76	Fiji	World-Atlas::australia-new-zealand::08-71	Blue West Villas Fiji	hotel		http://www.bluewestfiji.com/	bluewestfiji.com	bluewestreception@gmail.com	+6797779999	Korolevu		Lot 15 Maui Bay Estate	0.9491537809371948	15	34	B	https://explore.overturemaps.org/#id=964776eb-54b6-4c75-9c90-ea6e3f699e76	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	http://www.bluewestfiji.com/en/	4	3	YES		https://www.instagram.com/blue_westvillasfiji/				http://www.bluewestfiji.com/en/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	afbefd50-2712-4cdd-8937-1ebaab680ece	Indonesia	World-Atlas::australia-new-zealand::10-59	Budhi Ayu Villas Ubud	hotel	Budhi Ayu Villa	http://www.budhiayuvilla.com/	budhiayuvilla.com	info@budhiayuvilla.com	+62361971105	Gianyar		Jalan Nyuh Kuning	0.9862467050552368	15	34	B	https://explore.overturemaps.org/#id=afbefd50-2712-4cdd-8937-1ebaab680ece	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.budhiayuvilla.com/	2	2	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	ee111b89-abb9-4516-9b26-4c6048c3a86c	Indonesia	World-Atlas::australia-new-zealand::10-59	Bvilla Seaside	resort	bvilla	http://www.bvilla.com	bvilla.com	info@bvilla.com	+62361735884	Badung		Jalan Kayu Jati 8	0.9367137551307678	0	44	B	https://explore.overturemaps.org/#id=ee111b89-abb9-4516-9b26-4c6048c3a86c	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://111resorts.com/seminyak-resort/haven/	6	1	NO		https://www.instagram.com/111resorts/				https://111resorts.com/seminyak-resort/haven/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	c7caecf1-66aa-4d0c-b190-aa8c7b059b30	Indonesia	World-Atlas::australia-new-zealand::10-59	C151 Smart Villas Bali	hotel		http://www.c151.net/	c151.net	info@c151.net	+6262361739151	Denpasar		Jalan Laksamana 156B	0.6639593839645386	15	34	B	https://explore.overturemaps.org/#id=c7caecf1-66aa-4d0c-b190-aa8c7b059b30	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	http://www.c151.net/	3	3	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	a711d73c-784e-45ff-b15d-0fa268268680	Indonesia	World-Atlas::australia-new-zealand::10-59	Canang Sari Villas	hotel	Canang Sari Villas Bali	http://www.canangsaribali.com/	canangsaribali.com	antok@canangsaribali.com	+6287861519568	Badung		Melasti, Banjar Dinas Tengah, Jl. Labuansait	0.9945090794563294	15	34	B	https://explore.overturemaps.org/#id=a711d73c-784e-45ff-b15d-0fa268268680	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	http://www.canangsaribali.com/index.html	0	0	NO							REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
