delta-github-run-31866278164-005.jsonl	Overture Places V6 fast-lane	d337b73b-8ac3-410b-bf1c-ea6d4ad8390b	Indonesia	World-Atlas::australia-new-zealand::10-59	Kuta Lagoon Resort and Pool Villas	hotel	Kuta Lagoon Resort	http://www.kutalagoonresort.com/	kutalagoonresort.com	spa@kutalagoonresort.com	+62361750888	Badung		Jalan Raya Legian 363	0.8970667123794556	15	46	B	https://explore.overturemaps.org/#id=d337b73b-8ac3-410b-bf1c-ea6d4ad8390b	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://www.kutalagoonresort.com/	1	2	NO							CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-005.jsonl	Overture Places V6 fast-lane	82ee68c5-4bd3-4684-aca7-008d2546c0db	Indonesia	World-Atlas::australia-new-zealand::10-59	Kuta Regency Villa	hotel	Kutaluxuryvillas.com	http://www.kutaluxuryvillas.com/	kutaluxuryvillas.com	janloukutaroyalvilla@gmail.com	+62361763437	Badung		Jalan Kubu Anyar 5	0.985952615737915	0	46	B	https://explore.overturemaps.org/#id=82ee68c5-4bd3-4684-aca7-008d2546c0db	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.kutaluxuryvillas.com/	5	2	NO		https://www.instagram.com/baliholidays/				https://www.kutaluxuryvillas.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-005.jsonl	Overture Places V6 fast-lane	ec877680-09de-432f-ae3b-d0ef30dcb821	Indonesia	World-Atlas::australia-new-zealand::10-59	Kuta Puri Bungalows Resort & Spa	hotel	Kuta Puri Bungalows Villas & Resort	http://www.kutapuribungalows.com/	kutapuribungalows.com	direct@kutapuribungalows.com	+62361751903	Badung		Jalan Pantai Legian 1	0.9929694533348083	0	46	B	https://explore.overturemaps.org/#id=ec877680-09de-432f-ae3b-d0ef30dcb821	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.kutapuribungalows.com/	4	3	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-005.jsonl	Overture Places V6 fast-lane	bd043edf-82d9-496a-a995-36ed59b85774	Indonesia	World-Atlas::australia-new-zealand::10-59	Kuta Seaview Boutique Resort	hotel	Rosso Vivo Dine & Lounge	http://www.kutaseaviewhotel.com	kutaseaviewhotel.com	om@kutaseaviewhotel.com	+62361751961	Badung		Jl. Pantai Kuta	0.9896400845050812	0	34	B	https://explore.overturemaps.org/#id=bd043edf-82d9-496a-a995-36ed59b85774	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://kutaseaviewhotel.com/	4	3	NO		https://www.instagram.com/kutaseaviewbeachresort/				https://kutaseaviewhotel.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-005.jsonl	Overture Places V6 fast-lane	656460bb-ece2-425b-9bab-63c8dff93091	Indonesia	World-Atlas::australia-new-zealand::10-59	LaMeli Villas	resort	LaMeli Villas	http://www.la-melivillas.com/	la-melivillas.com	info@la-melivillas.com	+6281238150405	Gianyar		Jalan Tirta Tawar 26	0.6999613046646118	15	56	A	https://explore.overturemaps.org/#id=656460bb-ece2-425b-9bab-63c8dff93091	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.la-melivillas.com/	5	1	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-005.jsonl	Overture Places V6 fast-lane	2ca7ea08-802a-4e97-b59d-ace1254e4b4a	Indonesia	World-Atlas::australia-new-zealand::10-59	La Berceuse Resort and Villa	hotel		https://laberceusebali.com/	laberceusebali.com	reservation@laberceusebali.com	+623614771325	Badung		Jalan Desa Sawangan Nusa Dua	0.9965832889080047	0	34	B	https://explore.overturemaps.org/#id=2ca7ea08-802a-4e97-b59d-ace1254e4b4a	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://laberceusebali.com/	6	1	YES		https://www.instagram.com/laberceuseresort.bali/				https://laberceusebali.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-005.jsonl	Overture Places V6 fast-lane	74aee43f-ab81-481e-b4f6-612eec02fd60	Indonesia	World-Atlas::australia-new-zealand::10-59	La Chuba villas Canggu	hotel		https://lachubavillascanggu.com/	lachubavillascanggu.com	lachubavillascanggu@gmail.com	+81220887877	Badung		Jalan Dalem Gede 29	0.34321504831314087	15	34	B	https://explore.overturemaps.org/#id=74aee43f-ab81-481e-b4f6-612eec02fd60	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://lachubavillascanggu.com/	3	2	NO		https://www.instagram.com/lachubavillascanggu/				https://lachubavillascanggu.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-005.jsonl	Overture Places V6 fast-lane	2b12d4d7-5ea8-474e-814d-5c8b3e3ca15e	New Zealand	World-Atlas::australia-new-zealand::02-69	Luxury Lakefront Villas Queenstown	holiday_rental_home		http://www.lakefrontvillas.nz/	lakefrontvillas.nz	info@lakefrontvillas.nz	+64212845527	Queenstown	OTA	643 Frankton Rd	0.9367810487747192	15	36	B	https://explore.overturemaps.org/#id=2b12d4d7-5ea8-474e-814d-5c8b3e3ca15e	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.lakefrontvillas.nz/	4	3	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-005.jsonl	Overture Places V6 fast-lane	a98703ef-0785-4414-95e0-b936648db950	Indonesia	World-Atlas::australia-new-zealand::10-59	La Pan Nam Exotic Villas and Spa	hotel		https://www.lapannamexoticvillas.com/	lapannamexoticvillas.com	lapannamexoticvillas@yahoo.com	+6285735091496	Badung		Jalan Sempol 17B	0.9435454607009888	15	46	B	https://explore.overturemaps.org/#id=a98703ef-0785-4414-95e0-b936648db950	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.lapannamexoticvillas.com/	3	1	NO		https://www.instagram.com/lapannam_exoticvillas/				https://www.lapannamexoticvillas.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-005.jsonl	Overture Places V6 fast-lane	2e23f36b-b943-47a3-866d-106cae4ab73d	Indonesia	World-Atlas::australia-new-zealand::10-59	Lasai Villas	hotel		http://lasaivillas.com/	lasaivillas.com	lasaivillas@gmail.com	+6282340876497	Lombok Utara		gili air, Jl. Rimba	0.8664194345474243	15	34	B	https://explore.overturemaps.org/#id=2e23f36b-b943-47a3-866d-106cae4ab73d	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.lasaivillas.com/	4	1	YES		https://www.instagram.com/lasaivillas/				https://www.lasaivillas.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
