delta-github-run-31864981463-023.jsonl	Overture Places V6 fast-lane	e012ca2c-79c9-4cd9-8f14-d095c9edeef1	New Zealand	World-Atlas::australia-new-zealand::04-70	Waitakere Resort & Spa	hotel		http://www.waitakereestate.co.nz	waitakereestate.co.nz	info@waitakereestate.co.nz	09 814 9622	Auckland	Auckland	573 Scenic Drive	0.77	0	34	B	https://explore.overturemaps.org/#id=e012ca2c-79c9-4cd9-8f14-d095c9edeef1	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.waitakereresort.co.nz/	5	1	NO		https://www.instagram.com/waitakereresortandspa/				https://www.waitakereresort.co.nz/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31864981463-023.jsonl	Overture Places V6 fast-lane	ac926479-10e7-433b-bab6-2d5d2c018a01	New Zealand	World-Atlas::australia-new-zealand::04-70	Waitakere Resort & Spa	hotel		http://www.waitakereresort.co.nz/	waitakereresort.co.nz	info@waitakereresort.co.nz	+6498149622	Auckland	AUK	573 Scenic Dr	0.9924315214157104	0	34	B	https://explore.overturemaps.org/#id=ac926479-10e7-433b-bab6-2d5d2c018a01	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.waitakereresort.co.nz/	5	1	NO		https://www.instagram.com/waitakereresortandspa/				https://www.waitakereresort.co.nz/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31864981463-023.jsonl	Overture Places V6 fast-lane	c812e664-e141-4cd6-9997-d2ae79d98c70	Australia	World-Atlas::australia-new-zealand::06-66	Wallaby Ridge Retreat	resort		http://www.wallabyridge.com.au	wallabyridge.com.au	enquiries@wallabyridge.com.au	(07) 5543 4340	Boyland	QLD	88 Bambling Rd	0.77	0	44	B	https://explore.overturemaps.org/#id=c812e664-e141-4cd6-9997-d2ae79d98c70	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	http://www.wallabyridge.com.au/	0	2	NO							REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31864981463-023.jsonl	Overture Places V6 fast-lane	0bee26d6-c201-4390-9fea-9324b920043c	New Zealand	World-Atlas::australia-new-zealand::04-70	West Auckland Property Management	property_management		http://www.wapm.co.nz/	wapm.co.nz	graham@wapm.co.nz	+64800900700	Auckland	AUK	2 Clark Rd	0.3118448257446289	75	0	A	https://explore.overturemaps.org/#id=0bee26d6-c201-4390-9fea-9324b920043c	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	http://www.wapm.co.nz/	0	0	NO							PLAUSIBLE_PROPERTY_MANAGER_NO_EXPLICIT_STR_PROOF	canonical_delta
delta-github-run-31864981463-023.jsonl	Overture Places V6 fast-lane	a2f37e59-50d6-4531-b4bd-1b368403bd07	Australia	World-Atlas::australia-new-zealand::06-66	Property Partners Rental Management	property_management		http://www.webstersproperty.com.au/	webstersproperty.com.au	andrew@webstersproperty.com.au	+61733584987	Brisbane	QLD	246 Arthur St	0.5363889932632446	60	0	A	https://explore.overturemaps.org/#id=a2f37e59-50d6-4531-b4bd-1b368403bd07	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://webstersproperty.com.au/	3	1	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31864981463-023.jsonl	Overture Places V6 fast-lane	eb249fd5-e433-414c-a232-cce1de2565b7	Australia	World-Atlas::australia-new-zealand::06-66	Welcome Ready Holiday Homes	holiday_rental_home	Welcome Ready	http://www.welcomeready.com.au/	welcomeready.com.au	team@welcomeready.com.au	+61489077995	Sunshine Coast	QLD	151 Grigor St	0.8953503739833832	87	0	A	https://explore.overturemaps.org/#id=eb249fd5-e433-414c-a232-cce1de2565b7	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://welcomeready.com.au/	1	3	NO		https://www.instagram.com/welcomeready/				https://welcomeready.com.au/	CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31864981463-023.jsonl	Overture Places V6 fast-lane	c0797da0-fe0b-48c8-9b75-4728839de352	Vanuatu	World-Atlas::australia-new-zealand::08-69	White Grass Ocean Resort & Spa	hotel	White Grass Ocean Resort & Spa	http://www.whitegrasstanna.com/	whitegrasstanna.com	info@whitegrasstanna.com	+67830010	Tafea		Saltwater Rd	0.9694153666496277	0	34	B	https://explore.overturemaps.org/#id=c0797da0-fe0b-48c8-9b75-4728839de352	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.whitegrasstanna.com/	2	3	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31864981463-023.jsonl	Overture Places V6 fast-lane	c740c72c-0c9b-4582-95f6-461b38e55a35	Australia	World-Atlas::australia-new-zealand::08-65	Whitfield House Luxury Retreat	hotel	Whitfield House Luxury Retreat	http://www.whitfieldhousecairns.com.au/	whitfieldhousecairns.com.au	reservations@whitfieldhousecairns.com.au	+61740322732	Cairns	QLD	46-62 Collins Ave	0.9117655754089355	0	34	B	https://explore.overturemaps.org/#id=c740c72c-0c9b-4582-95f6-461b38e55a35	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	http://www.whitfieldhousecairns.com.au/	0	4	NO							REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31864981463-023.jsonl	Overture Places V6 fast-lane	d070a00a-7bf1-4197-8806-d73f3daea8f8	Australia	World-Atlas::australia-new-zealand::06-66	Wondai Accommodation Units and Villas	hotel		http://www.wondaiaccommodationunitsandvillas.com/	wondaiaccommodationunitsandvillas.com	wondaiunitsandvillas@gmail.com	+61741690593	Wondai	QLD	25 Hodge St	0.9904250520467758	15	34	B	https://explore.overturemaps.org/#id=d070a00a-7bf1-4197-8806-d73f3daea8f8	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://wondaiaccommodationunitsandvillas.com/	5	3	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31864981463-023.jsonl	Overture Places V6 fast-lane	374f7e4d-dfa7-425c-99ee-d8f6d24c9539	New Zealand	World-Atlas::australia-new-zealand::04-70	Zingela Property Management Ltd	property_management	Zingela Club	http://www.zingela.co.nz/	zingela.co.nz	admin@zingela.co.nz	+64272855139	Auckland	AUK	5/36 Atkin Avenue, Mission Bay	0.7808988094329834	75	0	A	https://explore.overturemaps.org/#id=374f7e4d-dfa7-425c-99ee-d8f6d24c9539	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://zingela.co.nz/	5	1	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
