delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	ba465d4b-5e14-4f8a-b027-fad77d8c8b3e	Indonesia	World-Atlas::australia-new-zealand::10-59	Aria Luxury Villas & Spa	resort		https://www.ariaexclusivevillas.com	ariaexclusivevillas.com	info@ariaexclusivevillas.com	(0361) 4732588	Seminyak	Bali	Jl. Petitenget	0.77	15	68	A	https://explore.overturemaps.org/#id=ba465d4b-5e14-4f8a-b027-fad77d8c8b3e	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.ariaexclusivevillas.com/	3	1	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	8f06d2d6-a838-48fc-bf92-16cb0a33a5c2	Indonesia	World-Atlas::australia-new-zealand::10-59	Aria Villas Ubud	resort		http://www.ariavillasubud.com	ariavillasubud.com	ubud@ariavillasubud.com	(0623) 61975747	Ubud	Bali	Jalan Tirta Tawar, Banjar Butuk Kelod	0.77	15	56	A	https://explore.overturemaps.org/#id=8f06d2d6-a838-48fc-bf92-16cb0a33a5c2	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.ariavillasubud.com/	2	2	YES		https://www.instagram.com/ariavillasubud/				https://www.ariavillasubud.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	509dc7b1-a23e-46ee-95d9-da9be9d82cda	Indonesia	World-Atlas::australia-new-zealand::10-59	Aroha Holiday Homes	holiday_rental_home		https://www.arohaholiday-homes.com/	arohaholiday-homes.com	info@arohaholiday-homes.com	+6281772844496	Badung		Jalan Dewi Sri I 18	0.23204831779003143	87	0	A	https://explore.overturemaps.org/#id=509dc7b1-a23e-46ee-95d9-da9be9d82cda	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://arohaholiday-homes.com/	4	2	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	532bef6b-bd11-4cbf-92da-bf229f972317	Indonesia	World-Atlas::australia-new-zealand::10-59	Artemis Villa and Hotel	hotel	Artemis Villas & Hotel	http://artemis-villa.com/index.html	artemis-villa.com	info@artemis-villa.com	+62361736136	Badung		Jalan Camplung Tanduk 63f	0.9884058237075806	0	34	B	https://explore.overturemaps.org/#id=532bef6b-bd11-4cbf-92da-bf229f972317	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://artemis-villa.com/index.html	2	1	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	b7170004-c81e-43f5-b3ff-2d816cafc90e	Indonesia	World-Atlas::australia-new-zealand::10-59	ARTORIA Villas Bali	hotel		https://www.artoriavillasbali.com/	artoriavillasbali.com	gcg.artoria@gmail.com	+6285738453551	Badung		Jalan Tegeh Bambang 1 no 8 - Bukit Nusa Dua	0.989423930644989	15	34	B	https://explore.overturemaps.org/#id=b7170004-c81e-43f5-b3ff-2d816cafc90e	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.artoriavillasbali.com/	5	2	YES		https://www.instagram.com/wix/				https://www.artoriavillasbali.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	aa69571d-2a8b-4e36-9a13-a6c7f7bc28ec	Indonesia	World-Atlas::australia-new-zealand::10-59	Arya Arkananta Resort & Spa	hotel	Arya Arkananta Resort & Spa	http://www.aryaarkanantabali.com/	aryaarkanantabali.com	reservations@aryaarkanantabali.com	+6287873731168	Gianyar		Jalan Puskesmas Ubud 2	0.9794535040855408	0	34	B	https://explore.overturemaps.org/#id=aa69571d-2a8b-4e36-9a13-a6c7f7bc28ec	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://aryaarkanantabali.com/	5	2	YES		https://www.instagram.com/aryaarkanantaresort/				https://aryaarkanantabali.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	26b67d3d-ecbb-47c0-a1f6-94e27f66bf81	Indonesia	World-Atlas::australia-new-zealand::10-59	Arya Villas	resort	Wayang Restaurant	https://aryavillasubud.com/	aryavillasubud.com	resv@aryavillasubud.com	+62811388017	Gianyar		Jl. Raya Tebongkang Gg. Cendana III, Singakerta, Kecamatan Ubud	0.8927682638168335	15	56	A	https://explore.overturemaps.org/#id=26b67d3d-ecbb-47c0-a1f6-94e27f66bf81	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://aryavillasubud.com/	6	1	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	97cadada-7d5a-4bfd-8f70-3e6f66d86793	Indonesia	World-Atlas::australia-new-zealand::10-59	Asa Bali Luxury Villas and Spa	hotel		http://www.asabaliluxuryvillas.com	asabaliluxuryvillas.com	sales@asabaliluxuryvillas.com	(0623) 61739224				0.77	15	58	A	https://explore.overturemaps.org/#id=97cadada-7d5a-4bfd-8f70-3e6f66d86793	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	http://www.asabaliluxuryvillas.com/	4	2	NO		https://www.instagram.com/asabalivillas/				http://www.asabaliluxuryvillas.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	92d26422-7d9b-4403-b8ec-8a9ce9a39fb6	Indonesia	World-Atlas::australia-new-zealand::10-59	ASA Property/Villa Management Bali			https://www.asapropertybali.com/	asapropertybali.com	mail@asapropertybali.com	+623619381372	Denpasar		Jalan Bypass Ngurah Rai 154	0.6755357980728149	60	12	A	https://explore.overturemaps.org/#id=92d26422-7d9b-4403-b8ec-8a9ce9a39fb6	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.asapropertybali.com/	3	1	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-001.jsonl	Overture Places V6 fast-lane	a495731d-e303-4e30-a360-b6c551abf262	Indonesia	World-Atlas::australia-new-zealand::10-59	As I Am Ubud Retreat	resort		http://asiamubudretreat.com/	asiamubudretreat.com	info@asiamubudretreat.com	+6281338874820	Gianyar		Subak Juwuk Manis, Jl. Kajeng	0.8868605494499207	0	44	B	https://explore.overturemaps.org/#id=a495731d-e303-4e30-a360-b6c551abf262	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://asiamubudretreat.com/	3	2	YES		https://www.instagram.com/as.i.am.ubud.retreat/				https://asiamubudretreat.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
