delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	c19466c7-b89c-4812-9f97-6eac84711209	Indonesia	World-Atlas::australia-new-zealand::10-59	Bali Mandira Beach Resort & Spa	hotel	Bali Mandira Beach Resort & Spa	https://www.balimandira.com/	balimandira.com	info@balimandira.com	+62361751381	Badung		Kop Bali Mandira, Jalan Padma 2	0.99444744348526	0	34	B	https://explore.overturemaps.org/#id=c19466c7-b89c-4812-9f97-6eac84711209	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.balimandira.com/	6	3	YES		https://www.instagram.com/balimandira/				https://www.balimandira.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	94b80fc9-eafb-4bae-82e3-69712e68e786	Indonesia	World-Atlas::australia-new-zealand::10-59	Bali Masari Villas & Spa	hotel		http://www.balimasari.com/	balimasari.com	reservations@balimasari.com	+62361290029	Gianyar		Jl. Bali Masari	0.9835684895515442	15	46	B	https://explore.overturemaps.org/#id=94b80fc9-eafb-4bae-82e3-69712e68e786	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.balimasari.com/	5	2	NO		https://www.instagram.com/balimasari.id/				https://www.balimasari.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	2d64d4a2-0867-446a-807b-9ab3e0dbf369	Indonesia	World-Atlas::australia-new-zealand::10-59	Bali Niksoma Boutique Beach Resort	hotel	Bali Niksoma Boutique Beach Resort	http://www.baliniksoma.com/	baliniksoma.com	sales@baliniksoma.com	+62361751946	Badung		Jl. Padma Utara	0.9970070910453797	0	34	B	https://explore.overturemaps.org/#id=2d64d4a2-0867-446a-807b-9ab3e0dbf369	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://baliniksoma.com/	2	4	NO		https://www.instagram.com/baliniksoma/				https://baliniksoma.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	052e82c4-3f8d-4699-a8bb-496f62bffad2	Indonesia	World-Atlas::australia-new-zealand::10-59	The Payogan Villa Resort and Spa	hotel	The Payogan Villa Resort & Spa Ubud Bali Official	http://www.balipayoganresort.com/	balipayoganresort.com	info@balipayoganresort.com	+62361972715	Gianyar		Jalan Cocoa II 77	0.9911949634552002	0	34	B	https://explore.overturemaps.org/#id=052e82c4-3f8d-4699-a8bb-496f62bffad2	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.balipayoganresort.com/	5	1	YES		https://www.instagram.com/balipayoganresort/				https://www.balipayoganresort.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	7cabcbc5-8e10-408d-9918-1cf54b45fc22	Indonesia	World-Atlas::australia-new-zealand::10-59	Bali Royal Heritage Villas	hotel		http://www.baliroyalheritagevillas.com/	baliroyalheritagevillas.com	info@baliroyalheritagevillas.com	+6282146308767	Badung		Jalan Beraban 18	0.9779717922210693	15	34	B	https://explore.overturemaps.org/#id=7cabcbc5-8e10-408d-9918-1cf54b45fc22	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://baliroyalheritagevillas.com/	3	3	NO		https://www.instagram.com/allezgo_bali/				https://baliroyalheritagevillas.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	9e0e9684-06f2-49b4-a8e9-bdd75c3f89d1	Indonesia	World-Atlas::australia-new-zealand::10-59	Bali Taman Beach Resort and Spa	hotel	Bali Taman Beach Resort & Spa	http://www.balitamanlovina.com/	balitamanlovina.com	reservation@balitamanlovina.com	+6236241126	Buleleng		Jalan Raya Seririt - Singaraja Km 6	0.9571659564971924	0	34	B	https://explore.overturemaps.org/#id=9e0e9684-06f2-49b4-a8e9-bdd75c3f89d1	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.balitamanlovina.com/	4	3	YES		https://www.instagram.com/balitamanlovina_/				https://www.balitamanlovina.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	34fa195d-077b-4279-b59d-80e28cbc1a7c	Indonesia	World-Atlas::australia-new-zealand::10-59	Bali Tropic Resort and Spa	hotel	Bali Tropic Resort & Spa	http://www.balitropic-resort.com/	balitropic-resort.com	reservation@balitropic-resort.com	+62361772130	Badung		Jalan Pratama 34A	0.9957140791416168	0	34	B	https://explore.overturemaps.org/#id=34fa195d-077b-4279-b59d-80e28cbc1a7c	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	http://www.balitropic-resort.com/	3	2	YES		https://www.instagram.com/balitropicresort/				http://www.balitropic-resort.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	96c6e520-6a69-470e-9d78-726fcbb4ffb2	Indonesia	World-Atlas::australia-new-zealand::10-59	Bali True Living Apartment	hotel	Bali True Living Apartment	http://www.balitrueliving.com	balitrueliving.com	cs@balitrueliving.com	+623619376012	Denpasar		Jalam Imam Bonjol	0.9604098796844482	60	10	A	https://explore.overturemaps.org/#id=96c6e520-6a69-470e-9d78-726fcbb4ffb2	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://balitrueliving.com/	4	4	NO		https://www.instagram.com/balitrueliving/				https://balitrueliving.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	77fe2751-57a2-4ea9-8faa-91c1afd84732	Indonesia	World-Atlas::australia-new-zealand::10-59	Bali Villa Dive Resort	hotel		http://www.balivilladiveresort.com/	balivilladiveresort.com	info@balivilladiveresort.com	+6281246208940	Tejakula		Desa Sambirenteng	0.9892780780792236	0	34	B	https://explore.overturemaps.org/#id=77fe2751-57a2-4ea9-8faa-91c1afd84732	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://balivilladiveresort.com/	4	2	YES		https://www.instagram.com/balivilladiveresort/				https://balivilladiveresort.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31866278164-002.jsonl	Overture Places V6 fast-lane	625c81c9-54c9-4452-b962-209a8f6cab17	Indonesia	World-Atlas::australia-new-zealand::10-59	Bali Villa Management	hotel		http://www.balivillamanagement.com/	balivillamanagement.com	bvmvillas57@gmail.com	+623619004777	Denpasar		Jalan Tunjung Sari 69	0.6587931513786316	60	22	A	https://explore.overturemaps.org/#id=625c81c9-54c9-4452-b962-209a8f6cab17	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.balivillamanagement.com/	6	1	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
