	B	78	Colorado Springs	USA	Ski Area - PPIHC		ski_resort	Ski Area - Pikes Peak Highway									overture:352bd5ae-6a4e-4817-92e8-d1363c9094a6	2026-08-15T13:43:33.049860Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://ppihc.org/	josh@ppihc.org	https://ppihc.org/about/	https://www.instagram.com/pikespeakhillclimb/	https://www.facebook.com/pikespeakhillclimb/						Permissive	Qualification	https://explore.overturemaps.org/#id=352bd5ae-6a4e-4817-92e8-d1363c9094a6; https://ppihc.org/; https://ppihc.org/contact/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:352bd5ae-6a4e-4817-92e8-d1363c9094a6	ppihc.org		ski area ppihc	Colorado Springs	USA	PERMISSIVE	domain:ppihc.org
	B	78	Cutro	Italy	Porto Kaleo Hotel Village		resort	Viale Marinella	+390719300506								overture:2f9dcd0f-38e0-4cf7-895b-2b39a2e3815f	2026-08-15T13:43:33.049860Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.portokaleo.com/		https://www.portokaleo.com/about/	https://www.instagram.com/portokaleoresort/	https://www.facebook.com/portokaleoresort/						High	Verified	https://explore.overturemaps.org/#id=2f9dcd0f-38e0-4cf7-895b-2b39a2e3815f; https://www.portokaleo.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:2f9dcd0f-38e0-4cf7-895b-2b39a2e3815f	portokaleo.com	390719300506	porto kaleo hotel village	Cutro	Italy	HIGH	domain:portokaleo.com
	B	78	Pokhara	Nepal	Hotel Pokhara Village & Spa		hotel	Street -18 , Lakeside \n	+97761452427								overture:a915657d-90db-4960-90cf-ae65bbc0901b	2026-08-15T13:43:33.049860Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.pokharavillage.com/	hotelpokharavillage@gmail.com	https://pokharavillage.com/contact-us/				https://pokharavillage.com/wp-content/plugins/wp-hotel-booking/assets/lib/slider/nouislider.min.css?ver=7.0.4				Medium	Recall-first	https://explore.overturemaps.org/#id=a915657d-90db-4960-90cf-ae65bbc0901b	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:a915657d-90db-4960-90cf-ae65bbc0901b	pokharavillage.com	97761452427	hotel pokhara village spa	Pokhara	Nepal	MEDIUM	domain:pokharavillage.com
	B	78	Mackinaw City	USA	Cedarbrook Village Resort		hotel	450 S Nicolet St	(231) 436-5535								overture:651d8cc9-e523-4c67-99af-16c46af8f611	2026-08-15T13:43:33.049860Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.pinecrestvillagemc.com		https://www.pinecrestvillagemc.com/about-us/contact-info/		https://www.facebook.com/people/Pinecrest-Village-at-Mackinaw/61557409155336/	https://wa.me/12345678					Medium	Recall-first	https://explore.overturemaps.org/#id=651d8cc9-e523-4c67-99af-16c46af8f611; https://www.pinecrestvillagemc.com	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:651d8cc9-e523-4c67-99af-16c46af8f611	pinecrestvillagemc.com	2314365535	cedarbrook village resort	Mackinaw City	USA	MEDIUM	domain:pinecrestvillagemc.com
	B	78	Rociada	USA	Pendaries Village & Golf Resort		resort	28 Golf Dr	+15054253559								overture:83e7d6cb-5d78-45ae-9e06-2899b641bc4c	2026-08-15T13:43:33.049860Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.pendaries.life/		https://pendaries.life/contact-form	https://www.instagram.com/pendariesnm/	https://www.facebook.com/PendariesNM/						High	Verified	https://explore.overturemaps.org/#id=83e7d6cb-5d78-45ae-9e06-2899b641bc4c; https://pendaries.life/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:83e7d6cb-5d78-45ae-9e06-2899b641bc4c	pendaries.life	15054253559	pendaries village golf resort	Rociada	USA	HIGH	domain:pendaries.life
	B	78	Sevierville	USA	SkyView Lodge and Pavilion at Parkside Resort		hotel	1167 Pine Mountain Rd	+18889086066								overture:bc237feb-b2de-428e-b4ef-6e017b204ecf	2026-08-15T13:43:33.049860Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.parksideresort.com/rentals/sky-view-lodge		https://www.parksideresort.com/contact-us		https://www.facebook.com/ParksideResort/		https://www.parksideresort.com/rentals				High	Verified	https://explore.overturemaps.org/#id=bc237feb-b2de-428e-b4ef-6e017b204ecf; https://www.parksideresort.com/rentals/sky-view-lodge	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:bc237feb-b2de-428e-b4ef-6e017b204ecf	parksideresort.com	18889086066	skyview lodge and pavilion at parkside resort	Sevierville	USA	HIGH	domain:parksideresort.com
	B	78	Little River	USA	Ocean Breeze Beach Vacations		vacation_rental_agent	119 Pinnacle Pl Ste A	8432730162								overture:b80d935f-23cd-44a7-997f-c22f73597f6f	2026-08-15T13:43:33.049860Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.oceanbreezebeachvacations.com/		https://www.oceanbreezebeachvacations.com/contact-us/		https://www.facebook.com/oceanbreezebeachvacations/		https://www.oceanbreezebeachvacations.com/vacation-rentals				High	Verified	https://explore.overturemaps.org/#id=b80d935f-23cd-44a7-997f-c22f73597f6f; https://www.oceanbreezebeachvacations.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:b80d935f-23cd-44a7-997f-c22f73597f6f	oceanbreezebeachvacations.com	8432730162	ocean breeze beach vacations	Little River	USA	HIGH	domain:oceanbreezebeachvacations.com
	B	78	Leucate	Spain	Agence Oasis-Village		beach_resort	5 Rue de la Nature	+33468401517								overture:c38a4c8c-3cc6-4185-bf02-d445f36a5012	2026-08-15T13:43:33.049860Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.oasis-village.com/		https://www.oasis-village.com/acces-contact/		https://www.facebook.com/Agence-Oasis-317886811730292/		https://www.oasis-village.com/de/				High	Verified	https://explore.overturemaps.org/#id=c38a4c8c-3cc6-4185-bf02-d445f36a5012; https://www.oasis-village.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:c38a4c8c-3cc6-4185-bf02-d445f36a5012	oasis-village.com	33468401517	agence oasis village	Leucate	Spain	HIGH	domain:oasis-village.com
	B	78	North Myrtle Beach	USA	North Beach Vacations		vacation_rental_agent	1500 Highway 17 S	8002741105								overture:c63b0dd2-8d2d-43f4-9b52-afa062ee4a6f	2026-08-15T13:43:33.049860Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.northbeachvacations.com/		https://www.northbeachvacations.com/contact-us		https://www.facebook.com/NorthBeachRealtyVacations/		https://www.northbeachvacations.com/rentals				High	Verified	https://explore.overturemaps.org/#id=c63b0dd2-8d2d-43f4-9b52-afa062ee4a6f; https://www.northbeachvacations.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:c63b0dd2-8d2d-43f4-9b52-afa062ee4a6f	northbeachvacations.com	8002741105	north beach vacations	North Myrtle Beach	USA	HIGH	domain:northbeachvacations.com
	B	78	Bardiya	Nepal	Nature safari lodge & Resort		hotel		+9779848203444								overture:e3945b2b-7824-42d2-b595-058f1e1ca0be	2026-08-15T13:43:33.049860Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.naturesafariresort.com/	bardiasafari@gmail.com			https://www.facebook.com/Nature-safari-lodge-Resort-464690800396586/	https://wa.me/977984203444					High	Verified	https://explore.overturemaps.org/#id=e3945b2b-7824-42d2-b595-058f1e1ca0be	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:e3945b2b-7824-42d2-b595-058f1e1ca0be	naturesafariresort.com	9779848203444	nature safari lodge resort	Bardiya	Nepal	HIGH	domain:naturesafariresort.com
