	B	78	Samoëns	France	TS Charriande Express		ski_resort										overture:f0ea51ef-de9a-4f83-9fe7-28b1a60bb712	2026-08-15T14:16:16.296920Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.grand-massif.net/		http://forum.grand-massif.net/memberlist.php?mode=contactadmin&sid=67f3e06a34145e06b9539c332623f4cc								Permissive	Qualification	https://explore.overturemaps.org/#id=f0ea51ef-de9a-4f83-9fe7-28b1a60bb712	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:f0ea51ef-de9a-4f83-9fe7-28b1a60bb712	grand-massif.net		ts charriande express	Samoëns	France	PERMISSIVE	domain:grand-massif.net
	B	78	Schenna	Italy	Boutique Hotel St. Georgen		resort	St. Georgenerstr. 36c	0473945788								overture:cc77770f-acbf-44f2-ab48-a759895c89db	2026-08-15T14:16:16.296920Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.georgen.it/										Medium	Recall-first	https://explore.overturemaps.org/#id=cc77770f-acbf-44f2-ab48-a759895c89db	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:cc77770f-acbf-44f2-ab48-a759895c89db	georgen.it	0473945788	boutique hotel st georgen	Schenna	Italy	MEDIUM	domain:georgen.it
	B	78	Bad Hofgastein	Austria	Schlossalmbahn Talstation		ski_resort	Bundesstr. 567									overture:190aaa5d-987a-4f7b-9565-d625d1d43feb	2026-08-15T14:16:16.296920Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.gasteinertal.com/schlossalm-neu/				https://www.facebook.com/gastein/						Medium	Recall-first	https://explore.overturemaps.org/#id=190aaa5d-987a-4f7b-9565-d625d1d43feb; https://www.gasteinertal.com/schlossalm-neu/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:190aaa5d-987a-4f7b-9565-d625d1d43feb	gasteinertal.com		schlossalmbahn talstation	Bad Hofgastein	Austria	MEDIUM	domain:gasteinertal.com
	B	78	Schlierbach	Austria	Erholung und Auszeit am Ziegenhof		vacation_rental_agent	Hofernstraße 17	066473691213								overture:6fc56b37-d05a-448f-a73b-f6263f74fed8	2026-08-15T14:16:16.296920Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.gaferhelm.at/										Permissive	Qualification	https://explore.overturemaps.org/#id=6fc56b37-d05a-448f-a73b-f6263f74fed8	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:6fc56b37-d05a-448f-a73b-f6263f74fed8	gaferhelm.at	066473691213	erholung und auszeit am ziegenhof	Schlierbach	Austria	PERMISSIVE	domain:gaferhelm.at
	B	78	Pinzolo	Italy	Funivie Pinzolo Spa		ski_resort	Via Bolognini, 84	0465501256								overture:d142ee84-172a-4166-a14f-3feb7d7394f3	2026-08-15T14:16:16.296920Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.funiviepinzolo.it/										High	Verified	https://explore.overturemaps.org/#id=d142ee84-172a-4166-a14f-3feb7d7394f3	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:d142ee84-172a-4166-a14f-3feb7d7394f3	funiviepinzolo.it	0465501256	funivie pinzolo spa	Pinzolo	Italy	HIGH	domain:funiviepinzolo.it
	B	78	Ischgl	Austria	FreeRide		ski_resort	Fimbabahnweg 8	+4354445543								overture:f9e0d82c-784e-408f-81cc-30db4f64cdf4	2026-08-15T14:16:16.296920Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.freeride-ischgl.at										Permissive	Qualification	https://explore.overturemaps.org/#id=f9e0d82c-784e-408f-81cc-30db4f64cdf4	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:f9e0d82c-784e-408f-81cc-30db4f64cdf4	freeride-ischgl.at	4354445543	freeride	Ischgl	Austria	PERMISSIVE	domain:freeride-ischgl.at
	B	78	Sarasota	USA	Coldwell Banker - Siesta Key		vacation_rental_agent	5145 Ocean Blvd	9413494411								overture:30fde19b-976f-4c83-bf29-518abd2308c2	2026-08-15T14:16:16.296920Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.floridamoves.com/SiestaKey/?utm_source=BLM&utm_medium=organic&utm_campaign=SiestaKey										Permissive	Qualification	https://explore.overturemaps.org/#id=30fde19b-976f-4c83-bf29-518abd2308c2	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:30fde19b-976f-4c83-bf29-518abd2308c2	floridamoves.com	9413494411	coldwell banker siesta key	Sarasota	USA	PERMISSIVE	domain:floridamoves.com
	B	78	Porto	Portugal	Flores Village Hotel & Spa		hotel	Rua Da Flores, 139	22 201 3478								overture:94e072b4-14f8-4ab4-b7d8-efbb9884aa84	2026-08-15T14:16:16.296920Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.floresvillage.com										Permissive	Qualification	https://explore.overturemaps.org/#id=94e072b4-14f8-4ab4-b7d8-efbb9884aa84	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:94e072b4-14f8-4ab4-b7d8-efbb9884aa84	floresvillage.com	222013478	flores village hotel spa	Porto	Portugal	PERMISSIVE	domain:floresvillage.com
	B	78	München	Germany	SkiNewsletter		ski_resort	Böcksteiner Straße 11	+4917663322111								overture:65374e7c-43e7-4dae-b965-1b13b431745a	2026-08-15T14:16:16.296920Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.fleischberger-marketing.com/skinewsletter										High	Verified	https://explore.overturemaps.org/#id=65374e7c-43e7-4dae-b965-1b13b431745a	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:65374e7c-43e7-4dae-b965-1b13b431745a	fleischberger-marketing.com	4917663322111	skinewsletter	München	Germany	HIGH	domain:fleischberger-marketing.com
	B	78	Fiesch	Switzerland	Fiesch / Aletsch		ski_resort	Furka Strasse	+41279711345								overture:169ab828-88d8-4650-b6b3-967b3ab6680b	2026-08-15T14:16:16.296920Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.fiesch.ch/sunshine2										Permissive	Qualification	https://explore.overturemaps.org/#id=169ab828-88d8-4650-b6b3-967b3ab6680b	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:169ab828-88d8-4650-b6b3-967b3ab6680b	fiesch.ch	41279711345	fiesch aletsch	Fiesch	Switzerland	PERMISSIVE	domain:fiesch.ch
