	B	78	Άγιος Νικόλαος	Greece	Anemos Elounda Villas		hotel	Elounda	+306944456753								overture:af245f5c-2fcb-4891-999b-b9a1c31a4dd9	2026-08-15T01:29:34.439578Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.eloundavillascrete.com/	info@eloundavillascrete.com	https://www.eloundavillascrete.com/CONTACT.html	https://www.instagram.com/anemoseloundavillas/	https://www.facebook.com/pages/Anemos-Elounda-Villas/118898724844803/	https://wa.me/306944456753	https://www.eloundavillascrete.com/VILLA-SOPHIA.html				High	Verified	https://explore.overturemaps.org/#id=af245f5c-2fcb-4891-999b-b9a1c31a4dd9; https://www.eloundavillascrete.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:af245f5c-2fcb-4891-999b-b9a1c31a4dd9	eloundavillascrete.com	306944456753	anemos elounda villas	Άγιος Νικόλαος	Greece	HIGH	domain:eloundavillascrete.com
	B	78	Άγιος Νικόλαος	Greece	Elounda Gulf Villas, an SLH Hotel		hotel	Μesa Pigadakia, Schisma Elountas	+302810227132								overture:5f2c7484-de70-407e-a4fe-9aa4f38ae63d	2026-08-15T01:29:34.439578Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.eloundavillas.com	info@eloundavillas.com	https://eloundavillas.com/contact/	https://www.instagram.com/eloundagulfvillas/	https://www.facebook.com/eloundagulfvillas/	https://wa.me/306937454085	https://eloundavillas.com/accommodation/1bd-deluxe-suite/				High	Verified	https://explore.overturemaps.org/#id=5f2c7484-de70-407e-a4fe-9aa4f38ae63d; https://eloundavillas.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:5f2c7484-de70-407e-a4fe-9aa4f38ae63d	eloundavillas.com	302810227132	elounda gulf villas an slh hotel	Άγιος Νικόλαος	Greece	HIGH	domain:eloundavillas.com
	B	78	Περιφέρεια Βόρειου Αιγαίου	Greece	Elaia Villas		hotel	Pythagoreion	+306944833802								overture:066e6e10-1514-4a87-bd4c-4718807ee83c	2026-08-15T01:29:34.439578Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.elaiavillas.com/	info@elaiavillas.com	https://www.elaiavillas.com/contact/	https://www.instagram.com/elaiavillas_samos/	https://www.facebook.com/samoselaiavillas/	https://wa.me/306944833802	https://www.elaiavillas.com/el/				High	Verified	https://explore.overturemaps.org/#id=066e6e10-1514-4a87-bd4c-4718807ee83c; https://www.elaiavillas.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:066e6e10-1514-4a87-bd4c-4718807ee83c	elaiavillas.com	306944833802	elaia villas	Περιφέρεια Βόρειου Αιγαίου	Greece	HIGH	domain:elaiavillas.com
	B	78	Kaş	Turkey	Baransel Villas		hotel	Şehitler Caddesi 12/e	+905325422629								overture:c76e28ae-b0f5-4595-b7dd-7c68056cc6d8	2026-08-15T01:29:34.439578Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.baranselvillas.com/	info@baranselvillas.com	https://baranselvillas.com/about-us/	https://www.instagram.com/baransel_villas/	https://www.facebook.com/baranselvillas/	https://wa.me/+905325422629?text=Merhaba	https://baranselvillas.com/all-destinations/				High	Verified	https://explore.overturemaps.org/#id=c76e28ae-b0f5-4595-b7dd-7c68056cc6d8; https://baranselvillas.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:c76e28ae-b0f5-4595-b7dd-7c68056cc6d8	baranselvillas.com	905325422629	baransel villas	Kaş	Turkey	HIGH	domain:baranselvillas.com
	B	78	Kuşadası	Turkey	Adavillas		hotel	Kadınlar Denizi Caddesi 18	+905321551016								overture:f8850831-ee78-4d26-b88e-2f192266251d	2026-08-15T01:29:34.439578Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.adavillas.com/	info@adavillas.com	https://adavillas.com/reservation/	https://www.instagram.com/adavillaskusadasi/	https://www.facebook.com/adavillas/	https://api.whatsapp.com/send?phone=905321551016	https://adavillas.com/tr/				High	Verified	https://explore.overturemaps.org/#id=f8850831-ee78-4d26-b88e-2f192266251d; https://www.adavillas.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:f8850831-ee78-4d26-b88e-2f192266251d	adavillas.com	905321551016	adavillas	Kuşadası	Turkey	HIGH	domain:adavillas.com
	B	78	Castelnuovo Magra	Italy	Villa Collina del Sole		holiday_rental_home	Via degli Olivi, 25	+393478590108								overture:f9895f28-7805-484f-b30b-522ff53d4fd9	2026-08-15T01:25:31.885823Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.villasretreats.com/property/villa-collina-del-sole/	mario.giagnoni@gmail.com	https://www.villasretreats.com/about-us/	https://www.instagram.com/VillasRetreats/	https://www.facebook.com/villasretreats/	https://api.whatsapp.com/send?text=VILLA+COLLINA+DEL+SOLE%C2%A0https%3A%2F%2Fwww.villasretreats.com%2Fproperty%2Fvilla-collina-del-sole%2F	https://www.villasretreats.com/booking-conditions/				High	Verified	https://explore.overturemaps.org/#id=f9895f28-7805-484f-b30b-522ff53d4fd9; https://www.villasretreats.com/property/villa-collina-del-sole/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:f9895f28-7805-484f-b30b-522ff53d4fd9	villasretreats.com	393478590108	villa collina del sole	Castelnuovo Magra	Italy	HIGH	domain:villasretreats.com
	B	78	Dicomano	Italy	Il Borgo di Villa Cellaia country resort & spa Tuscany		hotel	via di cellaia 80	+393358066620								overture:b2fa2f22-daea-4179-9ab4-23965d49376e	2026-08-15T01:25:31.885823Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.villacellaia.com/	info@villacellaia.com	https://villacellaia.com/en/about-us/	https://www.instagram.com/ilborgodivillacellaia/	https://www.facebook.com/ilborgodivillacellaia/	https://wa.me/+393358066620	https://villacellaia.com/en/				High	Verified	https://explore.overturemaps.org/#id=b2fa2f22-daea-4179-9ab4-23965d49376e; https://villacellaia.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:b2fa2f22-daea-4179-9ab4-23965d49376e	villacellaia.com	393358066620	il borgo di villa cellaia country resort spa tuscany	Dicomano	Italy	HIGH	domain:villacellaia.com
	B	78	Faenza	Italy	Villa Abbondanzi Resort		hotel	Via Emilia Ponente, 22	+390546622672								overture:96379251-9c46-4668-ad4c-20163c6aac31	2026-08-15T01:25:31.885823Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.villa-abbondanzi.com/	info@villa-abbondanzi.com	https://www.villa-abbondanzi.com/en/where-we-are-and-contacts.php	https://www.instagram.com/villaabbondanziresort/	https://www.facebook.com/VillaAbbondanziResort/	https://wa.me/393316868639	https://www.villa-abbondanzi.com/de/				High	Verified	https://explore.overturemaps.org/#id=96379251-9c46-4668-ad4c-20163c6aac31; https://www.villa-abbondanzi.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:96379251-9c46-4668-ad4c-20163c6aac31	villa-abbondanzi.com	390546622672	villa abbondanzi resort	Faenza	Italy	HIGH	domain:villa-abbondanzi.com
	B	78	Firenze	Italy	The Moon Boutique Hotel & SPA		hotel	Viale Fratelli Rosselli, 14	+39055211322								overture:8c5d8373-9c20-4ad8-a91c-c67d9e23ac6d	2026-08-15T01:25:31.885823Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.themoonhotel.com	info@themoonhotel.com	https://www.themoonhotel.com/contact/	https://www.instagram.com/themoonboutiquehotelandspa/	https://www.facebook.com/themoonflorence/	https://wa.me/3703655375	https://www.themoonhotel.com/wp-content/plugins/motopress-hotel-booking/assets/css/mphb.min.css?ver=5.2.2				High	Verified	https://explore.overturemaps.org/#id=8c5d8373-9c20-4ad8-a91c-c67d9e23ac6d	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:8c5d8373-9c20-4ad8-a91c-c67d9e23ac6d	themoonhotel.com	39055211322	the moon boutique hotel spa	Firenze	Italy	HIGH	domain:themoonhotel.com
	B	78	Vicchio	Italy	Casale Giotto Collina di Giotto Renting House		hotel	Località Vespignano, 157	+390571675200								overture:ca9cbf06-05e2-450b-8da6-b6483227a17e	2026-08-15T01:25:31.885823Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.posarellivillas.it/italia/toscana/vicchio/95475	ncateni@hotmail.com	https://www.posarellivillas.it/aboutus.php	https://www.instagram.com/posarellivillas/	https://www.facebook.com/PosarelliVillas/	https://wa.me/?text=https%3A%2F%2Fwww.posarellivillas.it%2Fitalia%2Ftoscana%2Fvicchio%2F95475%3Ft%3D1786801040	https://www.posarellivillas.it/generic_search.html?search_action=search&search_pname=&search_uname=&search_page=1&search_view=0&search_sort_value=&search_sort_type=&search_sort_skip_distance_flag=0&search_long=&search_lat=&search_distance_range=20&search_agency_name=&search_country_id=&search_country_code=&search_state_id=&search_state_code=&search_area=&search_city_id=&search_destination=&search_start_date=&search_start_date_text=&search_end_date=&search_end_date_text=&search_capacity=0&search_adults=&search_children=&search_infants=&search_amenity_unit%5B19%5D=&search_capacity_text=&search_min_bedrooms=&search_max_bedrooms=&search_min_bathrooms=&search_max_bathrooms=&search_min_stars=&search_max_stars=&search_minpricerange=&search_maxpricerange=&search_amenity_prop%5B3%5D=43				High	Verified	https://explore.overturemaps.org/#id=ca9cbf06-05e2-450b-8da6-b6483227a17e; https://www.posarellivillas.it/italia/toscana/vicchio/95475	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:ca9cbf06-05e2-450b-8da6-b6483227a17e	posarellivillas.it	390571675200	casale giotto collina di giotto renting house	Vicchio	Italy	HIGH	domain:posarellivillas.it
