	B	78	Gianyar	Indonesia	Taman Rahasia 'The Secret Garden' Resort & Spa		hotel		+62361979395								overture:969e513e-e624-4184-95f7-2b0d2481d23c	2026-08-15T18:57:23.320158Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.tamanrahasia.com										Permissive	Qualification	https://explore.overturemaps.org/#id=969e513e-e624-4184-95f7-2b0d2481d23c	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:969e513e-e624-4184-95f7-2b0d2481d23c	tamanrahasia.com	62361979395	taman rahasia the secret garden resort spa	Gianyar	Indonesia	PERMISSIVE	domain:tamanrahasia.com
	B	78	Karangasem	Indonesia	Resort na Bali - Di Abian		hotel	Jalan Raya Lipah	+6282247154767								overture:67f1178e-d8a6-4fc3-836f-d5ed59836667	2026-08-15T18:57:23.320158Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.resortnabali.cz/										Permissive	Qualification	https://explore.overturemaps.org/#id=67f1178e-d8a6-4fc3-836f-d5ed59836667	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:67f1178e-d8a6-4fc3-836f-d5ed59836667	resortnabali.cz	6282247154767	resort na bali di abian	Karangasem	Indonesia	PERMISSIVE	domain:resortnabali.cz
	B	78	Mansfield	Australia	Mansfield Country Resort		resort	50 Banumum Road	0357757200								overture:8ffb75d5-cfc9-4de2-88aa-92a5bf69dc04	2026-08-15T18:57:23.320158Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://mansfieldcountrycabins.com.au/										Permissive	Qualification	https://explore.overturemaps.org/#id=8ffb75d5-cfc9-4de2-88aa-92a5bf69dc04	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:8ffb75d5-cfc9-4de2-88aa-92a5bf69dc04	mansfieldcountrycabins.com.au	0357757200	mansfield country resort	Mansfield	Australia	PERMISSIVE	domain:mansfieldcountrycabins.com.au
	B	78	World-Atlas::australia-new-zealand::10-59::lane=site-recovery	Indonesia	Majapahit Beach Villa		resort		(0623) 61737498								overture:356571c3-66a1-4ca7-a786-f1686152258c	2026-08-15T18:57:23.320158Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.majapahitbeachvillas.com										Permissive	Qualification	https://explore.overturemaps.org/#id=356571c3-66a1-4ca7-a786-f1686152258c	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:356571c3-66a1-4ca7-a786-f1686152258c	majapahitbeachvillas.com	062361737498	majapahit beach villa	World-Atlas::australia-new-zealand::10-59::lane=site-recovery	Indonesia	PERMISSIVE	domain:majapahitbeachvillas.com
	B	78	Badung	Indonesia	The Sarasvati, a Luxury Collection Resort, Bali		hotel	Jalan Sari Dewi 31	+623618465555								overture:c5047a05-cd86-47e8-9d74-1f6dafa9621a	2026-08-15T18:57:23.320158Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://luxurycollection.com/sarasvati										High	Verified	https://explore.overturemaps.org/#id=c5047a05-cd86-47e8-9d74-1f6dafa9621a	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:c5047a05-cd86-47e8-9d74-1f6dafa9621a	luxurycollection.com	623618465555	the sarasvati a luxury collection resort bali	Badung	Indonesia	HIGH	domain:luxurycollection.com
	B	78	South Head	New Zealand	Dune Lakes Horse Inspired Learning Retreat		resort	470 Wilson Rd	+6494202040								overture:a5dbf71e-faad-4fd6-80fd-105a4297d2b6	2026-08-15T18:57:23.320158Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.equuspresence.co.nz/										Permissive	Qualification	https://explore.overturemaps.org/#id=a5dbf71e-faad-4fd6-80fd-105a4297d2b6	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:a5dbf71e-faad-4fd6-80fd-105a4297d2b6	equuspresence.co.nz	6494202040	dune lakes horse inspired learning retreat	South Head	New Zealand	PERMISSIVE	domain:equuspresence.co.nz
	B	78	Badung	Indonesia	D'sawah villas		hotel	Jalan Tegal Cupek I 32	+6287863046560								overture:9854c878-0380-4e6c-bb76-18b561266b52	2026-08-15T18:57:23.320158Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.dsawahvilla.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=9854c878-0380-4e6c-bb76-18b561266b52	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:9854c878-0380-4e6c-bb76-18b561266b52	dsawahvilla.com	6287863046560	d sawah villas	Badung	Indonesia	PERMISSIVE	domain:dsawahvilla.com
	B	78	Rockingham	Australia	Bonneys Water Ski Park Baldivis Western Australia		ski_resort	136 St Albans Rd	+61895241401								overture:1cc4b78c-35ae-44e2-9d04-fd3c4120dc45	2026-08-15T18:57:23.320158Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.bonneyswaterskipark.com.au/										High	Verified	https://explore.overturemaps.org/#id=1cc4b78c-35ae-44e2-9d04-fd3c4120dc45	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:1cc4b78c-35ae-44e2-9d04-fd3c4120dc45	bonneyswaterskipark.com.au	61895241401	bonneys water ski park baldivis western australia	Rockingham	Australia	HIGH	domain:bonneyswaterskipark.com.au
	B	78	Karangasem	Indonesia	Bayshore Villas		hotel	Jalan Raya Candi Dasa 4	+6236342823								overture:a1aa21ff-eb20-48e6-95a9-9c23d02cb9d8	2026-08-15T18:57:23.320158Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.beachhousesanur.Id/										High	Verified	https://explore.overturemaps.org/#id=a1aa21ff-eb20-48e6-95a9-9c23d02cb9d8	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:a1aa21ff-eb20-48e6-95a9-9c23d02cb9d8	beachhousesanur.id	6236342823	bayshore villas	Karangasem	Indonesia	HIGH	domain:beachhousesanur.id
	B	78	Paihia	New Zealand	Bayview Lodge		resort		09 402 7338								overture:d94ffc91-c692-4e51-9efc-dfda88802249	2026-08-15T18:57:23.320158Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.bayviewmotel.co.nz										High	Verified	https://explore.overturemaps.org/#id=d94ffc91-c692-4e51-9efc-dfda88802249	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:d94ffc91-c692-4e51-9efc-dfda88802249	bayviewmotel.co.nz	094027338	bayview lodge	Paihia	New Zealand	HIGH	domain:bayviewmotel.co.nz
