	B	78	Waterville	USA	Badger Mountain Ski Hill		ski_resort	1775 Baseline Rd	(509) 888-6900								overture:5f54ab1c-dd32-489c-bc8d-cdecc230a9e2	2026-08-15T22:02:48.483993Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.nwwintersportsman.com/BadgerMt/index2.htm	skibadgermtn@gmail.com									Permissive	Qualification	https://explore.overturemaps.org/#id=5f54ab1c-dd32-489c-bc8d-cdecc230a9e2; http://www.nwwintersportsman.com/BadgerMt/index2.htm	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:5f54ab1c-dd32-489c-bc8d-cdecc230a9e2	nwwintersportsman.com	5098886900	badger mountain ski hill	Waterville	USA	PERMISSIVE	domain:nwwintersportsman.com
	B	78	Queens	Canada	The Mark Arendz Provincial Ski Park at Brookvale		ski_resort	2018 HWY-13	+19026587861								overture:fabc9c20-1cb7-4951-8113-cf4c8972cc2d	2026-08-15T22:02:48.483993Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.markarendzprovincialskipark.com/			https://www.instagram.com/tourismpei/							Permissive	Qualification	https://explore.overturemaps.org/#id=fabc9c20-1cb7-4951-8113-cf4c8972cc2d; https://www.tourismpei.com/brookvale-activity-park	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:fabc9c20-1cb7-4951-8113-cf4c8972cc2d	markarendzprovincialskipark.com	19026587861	the mark arendz provincial ski park at brookvale	Queens	Canada	PERMISSIVE	domain:markarendzprovincialskipark.com
	B	78	Manson	USA	Lakeland Ski		ski_resort	1700 Cooper Gulch Rd	+15096873204								overture:dfb89999-cfa2-4286-b925-61a03e7a7963	2026-08-15T22:02:48.483993Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://lakelandski.com/		https://lakelandski.com/about/								Permissive	Qualification	https://explore.overturemaps.org/#id=dfb89999-cfa2-4286-b925-61a03e7a7963	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:dfb89999-cfa2-4286-b925-61a03e7a7963	lakelandski.com	15096873204	lakeland ski	Manson	USA	PERMISSIVE	domain:lakelandski.com
	B	78	Hoodsport	USA	Lake Cushman Cabins		vacation_rental_agent	81 N Mount Jupiter Dr	3606021842								overture:aceb5a0a-333c-4fa4-8082-67a6b3067167	2026-08-15T22:02:48.483993Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://lakecushmancabins.com/		https://lakecushmancabins.com/contact-us								High	Verified	https://explore.overturemaps.org/#id=aceb5a0a-333c-4fa4-8082-67a6b3067167	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:aceb5a0a-333c-4fa4-8082-67a6b3067167	lakecushmancabins.com	3606021842	lake cushman cabins	Hoodsport	USA	HIGH	domain:lakecushmancabins.com
	B	78	Tigard	USA	iTrip Northwest		vacation_rental_agent	6655 SW Hampton St	5032300534								overture:c2f6a56e-098f-447f-8372-63052fd4605c	2026-08-15T22:02:48.483993Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://northwest.itrip.co/			https://www.instagram.com/itrip_northwest/							High	Verified	https://explore.overturemaps.org/#id=c2f6a56e-098f-447f-8372-63052fd4605c; https://itripnorthwest.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:c2f6a56e-098f-447f-8372-63052fd4605c	itrip.co	5032300534	itrip northwest	Tigard	USA	HIGH	domain:itrip.co
	B	78	Belfair	USA	Hood Canal Hideaways		vacation_rental_agent	60 NE Ridge Point Blvd	3606141194								overture:6771ba8b-3cce-4619-bb99-c3f60153721e	2026-08-15T22:02:48.483993Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://hoodcanalhideaways.com/		https://hoodcanalhideaways.com/contact-us								High	Verified	https://explore.overturemaps.org/#id=6771ba8b-3cce-4619-bb99-c3f60153721e	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:6771ba8b-3cce-4619-bb99-c3f60153721e	hoodcanalhideaways.com	3606141194	hood canal hideaways	Belfair	USA	HIGH	domain:hoodcanalhideaways.com
	B	78	Gold Bar	USA	Great Northern Cabins		vacation_rental_agent	809 Croft Ave	3604993636								overture:e828c466-0c41-4973-9bdb-4430e8c84e2f	2026-08-15T22:02:48.483993Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://greatnortherncabins.com/		https://greatnortherncabins.com/contact-us								High	Verified	https://explore.overturemaps.org/#id=e828c466-0c41-4973-9bdb-4430e8c84e2f	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:e828c466-0c41-4973-9bdb-4430e8c84e2f	greatnortherncabins.com	3604993636	great northern cabins	Gold Bar	USA	HIGH	domain:greatnortherncabins.com
	B	78	Seattle	USA	Goldener Inns & Resorts		vacation_rental_agent	1605 12th Ave Ste 18D	8669257084								overture:b8d78371-64d9-4d0c-9028-d6b3d48a02c2	2026-08-15T22:02:48.483993Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://goldenerinns.com/		https://goldenerinns.com/contact-us								High	Verified	https://explore.overturemaps.org/#id=b8d78371-64d9-4d0c-9028-d6b3d48a02c2	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:b8d78371-64d9-4d0c-9028-d6b3d48a02c2	goldenerinns.com	8669257084	goldener inns resorts	Seattle	USA	HIGH	domain:goldenerinns.com
	B	78	Enumclaw	USA	Crystal Mountain Cabins		vacation_rental_agent	16908 Clear Springs Ct E	3606632625								overture:237020ab-843b-410e-a6a5-8449f7a22b22	2026-08-15T22:02:48.483993Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://crystalcabins.com/		https://crystalcabins.com/contact-us								High	Verified	https://explore.overturemaps.org/#id=237020ab-843b-410e-a6a5-8449f7a22b22	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:237020ab-843b-410e-a6a5-8449f7a22b22	crystalcabins.com	3606632625	crystal mountain cabins	Enumclaw	USA	HIGH	domain:crystalcabins.com
	B	78	Donnelly	USA	Brutsman Lodge		vacation_rental_agent	1888 W Roseberry Rd	2088702898								overture:c650ccb5-446e-4998-a440-8a561c85c1be	2026-08-15T22:02:48.483993Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://brutsmanlodge.com/	info@brutsmanlodge.com									High	Verified	https://explore.overturemaps.org/#id=c650ccb5-446e-4998-a440-8a561c85c1be; https://www.brutsmanlodge.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:c650ccb5-446e-4998-a440-8a561c85c1be	brutsmanlodge.com	2088702898	brutsman lodge	Donnelly	USA	HIGH	domain:brutsmanlodge.com
	B	78	Vikarabad	India	The Hillock Resort The Nature Retreat		hotel	Sy 84	+919990992123								overture:aae881b6-152b-4c39-9557-39506ca282cd	2026-08-15T21:55:14.084160Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://v9acres.com/	v9acres@gmail.com									Permissive	Qualification	https://explore.overturemaps.org/#id=aae881b6-152b-4c39-9557-39506ca282cd	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:aae881b6-152b-4c39-9557-39506ca282cd	v9acres.com	919990992123	the hillock resort the nature retreat	Vikarabad	India	PERMISSIVE	domain:v9acres.com
	B	78	Shankarpalle	India	Palm Exotica Boutique Resort and Spa		resort	Sy. No.125	+914040041111								overture:ff988916-b77c-415b-92c2-0745ed26cefc	2026-08-15T21:55:14.084160Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.palmexotica.com/	hos@palmexotica.com									Permissive	Qualification	https://explore.overturemaps.org/#id=ff988916-b77c-415b-92c2-0745ed26cefc	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:ff988916-b77c-415b-92c2-0745ed26cefc	palmexotica.com	914040041111	palm exotica boutique resort and spa	Shankarpalle	India	PERMISSIVE	domain:palmexotica.com
	B	78	Pocono Twp	USA	Camelback Base		ski_resort	301 Resort Dr	+18555151283								overture:f39a0735-6e93-41b0-8e3d-04d349e1cfad	2026-08-15T21:54:08.063683Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.skicamelback.com/			https://www.instagram.com/camelbackresortpa/							High	Verified	https://explore.overturemaps.org/#id=f39a0735-6e93-41b0-8e3d-04d349e1cfad; https://www.camelbackresort.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:f39a0735-6e93-41b0-8e3d-04d349e1cfad	skicamelback.com	18555151283	camelback base	Pocono Twp	USA	HIGH	domain:skicamelback.com
	B	78	World-Atlas::north-america-core::20-20::lane=site-recovery	USA	Laurel Mountain Ski Resort		ski_resort	Ligonier 157 Rd	+17242382801								overture:a39c58fd-6ce5-4b68-8782-522b9e4e9dc2	2026-08-15T21:54:08.063683Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.laurelmountainski.com		https://www.laurelmountainski.com/contact								Permissive	Qualification	https://explore.overturemaps.org/#id=a39c58fd-6ce5-4b68-8782-522b9e4e9dc2	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:a39c58fd-6ce5-4b68-8782-522b9e4e9dc2	laurelmountainski.com	17242382801	laurel mountain ski resort	World-Atlas::north-america-core::20-20::lane=site-recovery	USA	PERMISSIVE	domain:laurelmountainski.com
	B	78	Virgil	USA	Greek Peak Mountain Resort		ski_resort	2177 Clute Rd	+18442904300								overture:6edb2dbe-ecad-471e-90b2-9943c621330e	2026-08-15T21:54:08.063683Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.hopelakelodge.com			https://www.instagram.com/greekpeak/							High	Verified	https://explore.overturemaps.org/#id=6edb2dbe-ecad-471e-90b2-9943c621330e; https://www.greekpeak.net/plan-your-stay/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:6edb2dbe-ecad-471e-90b2-9943c621330e	hopelakelodge.com	18442904300	greek peak mountain resort	Virgil	USA	HIGH	domain:hopelakelodge.com
	B	78	Keswick	Canada	The ROC		ski_resort	26479 Civic Centre Road	(905) 476-8834								overture:04fe6bcc-a2b1-468e-9325-2c1b46994109	2026-08-15T21:54:08.063683Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.georginaroc.ca			https://www.instagram.com/townofgeorgina/							Permissive	Qualification	https://explore.overturemaps.org/#id=04fe6bcc-a2b1-468e-9325-2c1b46994109; https://www.georgina.ca/roc	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:04fe6bcc-a2b1-468e-9325-2c1b46994109	georginaroc.ca	9054768834	the roc	Keswick	Canada	PERMISSIVE	domain:georginaroc.ca
