	B	78	Jaipur	India	The Foothills Boutique Villas		hotel	The Foothills Villas Near Rajasthali Spa and Resort, kookas	+918048067000								overture:f613f958-2deb-4c70-beef-831bd3e1e20e	2026-08-15T18:02:00.816435Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.thefoothillsvillas.in/	foothillvillas@gmail.com	https://www.thefoothillsvillas.in/latest-update/single-room-bookings-now-available-at-the-foothills-boutique-villa/35		https://www.facebook.com/https://www.facebook.com/TheFoothillsVillas/	https://api.whatsapp.com/send?text=https://www.thefoothillsvillas.in	https://www.thefoothillsvillas.in/latest-update/single-room-bookings-now-available-at-the-foothills-boutique-villa/35				High	Verified	https://explore.overturemaps.org/#id=f613f958-2deb-4c70-beef-831bd3e1e20e	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:f613f958-2deb-4c70-beef-831bd3e1e20e	thefoothillsvillas.in	918048067000	the foothills boutique villas	Jaipur	India	HIGH	domain:thefoothillsvillas.in
	B	78	Bhimtal	India	Allure Villa Nature Resort		resort	Khasra No - 53	+918898551551								overture:75f62b82-0a22-4714-8a00-2f734c18994c	2026-08-15T18:02:00.816435Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://theallurevilla.com/	theallurevilla@gmail.com	https://theallurevilla.com/about-us/	https://www.instagram.com/theallurevillaresort/	https://www.facebook.com/allurevilla/		https://theallurevilla.com/wp-content/themes/tevily/assets/css/booking.css?ver=1.3.4				High	Verified	https://explore.overturemaps.org/#id=75f62b82-0a22-4714-8a00-2f734c18994c; https://theallurevilla.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:75f62b82-0a22-4714-8a00-2f734c18994c	theallurevilla.com	918898551551	allure villa nature resort	Bhimtal	India	HIGH	domain:theallurevilla.com
	B	78	Meerut	India	Pink Villa Resort		hotel	NH 58, Partapur Bypass, Adjacent to Golden Palms Resort	+918979590111								overture:45a83435-42b7-41b8-a3d7-7a74c4b5c249	2026-08-15T18:02:00.816435Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.pinkvillahotel.com/	pinkvillameerut@gmail.com	https://www.pinkvillahotel.com/about-us	https://www.instagram.com/pinkvillahotel/	https://www.facebook.com/p/Pink-Villa-Resort-100069342586967/		https://www.pinkvillahotel.com/events				High	Verified	https://explore.overturemaps.org/#id=45a83435-42b7-41b8-a3d7-7a74c4b5c249; https://www.pinkvillahotel.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:45a83435-42b7-41b8-a3d7-7a74c4b5c249	pinkvillahotel.com	918979590111	pink villa resort	Meerut	India	HIGH	domain:pinkvillahotel.com
	B	78	Nainital	India	JJ's Village Eco Resort		hotel	43499, Nainital Rd	+918273471138								overture:7afe8199-9891-4044-bdae-f83ea3b306da	2026-08-15T18:02:00.816435Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.jjsvillage.com/	info@jjsvillage.com	https://jjsvillage.com/about-us/	https://www.instagram.com/JJsVillage/	https://www.facebook.com/JJsVillage/		https://jjsvillage.com/feed/				High	Verified	https://explore.overturemaps.org/#id=7afe8199-9891-4044-bdae-f83ea3b306da; https://jjsvillage.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:7afe8199-9891-4044-bdae-f83ea3b306da	jjsvillage.com	918273471138	jj s village eco resort	Nainital	India	HIGH	domain:jjsvillage.com
	B	78	Almora	India	Itmenaan Estate, Binsar - Charming Resort with Excellent Views		hotel	Itmenaan Estate, Village Naugaon, Tehsil Bhanoli	+917840077773								overture:698a86c4-827f-478d-a9b6-ccb7dac78085	2026-08-15T18:02:00.816435Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.itmenaanlodges.com/itmenaan-estate/	info@itmenaanlodges.com	https://www.itmenaanlodges.com/contact-us/	https://www.instagram.com/itmenaanlodges/	https://www.facebook.com/itmenaanestate/		https://www.itmenaanlodges.com//booking-cancellation-and-refund-policy/				High	Verified	https://explore.overturemaps.org/#id=698a86c4-827f-478d-a9b6-ccb7dac78085; https://www.itmenaanlodges.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:698a86c4-827f-478d-a9b6-ccb7dac78085	itmenaanlodges.com	917840077773	itmenaan estate binsar charming resort with excellent views	Almora	India	HIGH	domain:itmenaanlodges.com
	B	78	Dhari	India	Adrushya Estates		resort	Village Majhera, Patti Purvi Agar	+919810913343								overture:d70d3c87-17c5-448a-860d-63d92df74f4f	2026-08-15T18:02:00.816435Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.adrushyaestates.com/	adrushyaestates@gmail.com	https://www.adrushyaestates.com/about-us	https://www.instagram.com/estatesadrushya/	https://www.facebook.com/AdrushyaEstates/		https://bookings.adrushyaestates.com/property/11754/bookings/manage/				High	Verified	https://explore.overturemaps.org/#id=d70d3c87-17c5-448a-860d-63d92df74f4f; https://www.adrushyaestates.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:d70d3c87-17c5-448a-860d-63d92df74f4f	adrushyaestates.com	919810913343	adrushya estates	Dhari	India	HIGH	domain:adrushyaestates.com
	B	78	Jaipur	India	Kamalbagh A Luxury Retreat in Jaipur		hotel	Village NATATA	+919824047747								overture:ab244694-95e2-4fc0-be35-002180c6cfcf	2026-08-15T18:00:02Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.royalternhospitality.com/	royalternhospitality@gmail.com	https://www.royalternhospitality.com/about-us.php	https://www.instagram.com/royalternhospitality/	https://www.facebook.com/royalternhospitality/	https://wa.me/+917340047747					High	Verified	https://explore.overturemaps.org/#id=ab244694-95e2-4fc0-be35-002180c6cfcf; https://www.royalternhospitality.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:ab244694-95e2-4fc0-be35-002180c6cfcf	royalternhospitality.com	919824047747	kamalbagh a luxury retreat in jaipur	Jaipur	India	HIGH	domain:royalternhospitality.com
	B	78	Ramnagar	India	Nanau Resort & Spa		hotel	Village Amgarhi, Patkot Road, Jim Corbett , Ramnagar District , Uttarakhand	+917830020001								overture:742bce3f-7837-4511-a39c-9fdc55923e1b	2026-08-15T18:00:02Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://nanauresort.com/	nanauresortspa@gmail.com	https://nanauresort.com/about-us/	https://www.instagram.com/nanauresort_spa/	https://www.facebook.com/profile.php/		https://nanauresort.com/rooms/				High	Verified	https://explore.overturemaps.org/#id=742bce3f-7837-4511-a39c-9fdc55923e1b; https://nanauresort.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:742bce3f-7837-4511-a39c-9fdc55923e1b	nanauresort.com	917830020001	nanau resort spa	Ramnagar	India	HIGH	domain:nanauresort.com
	B	78	Gurugram	India	Acorn Hideaway Resort & Spa		hotel	Corbett Tiger Reserve, Village Sawal Deh	+911141170720								overture:ee659b6a-a702-4ea4-ba3d-961552765d7b	2026-08-15T18:00:02Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.acornhotels.com/	reservations@acornhotels.com	https://acornhotels.com/about-us	https://www.instagram.com/acornhideaway_resort/	https://www.facebook.com/acornhotels/		https://acornhotels.com/accommodation/luxe-rooms/				High	Verified	https://explore.overturemaps.org/#id=ee659b6a-a702-4ea4-ba3d-961552765d7b; https://acornhotels.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:ee659b6a-a702-4ea4-ba3d-961552765d7b	acornhotels.com	911141170720	acorn hideaway resort spa	Gurugram	India	HIGH	domain:acornhotels.com
	B	78	Ranikhet Sub-District	India	Windsor Lodge		resort	KALIKA ESTATE, RANIKHET, DISTT. - ALMORA, UTTARAKHAND - 263645 (INDIA)	+919690879638								overture:41125343-47dd-4523-98f6-ca3e286d491f	2026-08-15T18:00:02Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://windsorlodgeranikhet.com/	windsorlodge@gmail.com	https://windsorlodgeranikhet.com/contact	https://www.instagram.com/windsorlodgeranikhet/	https://www.facebook.com/WindsorLodgeRanikhet/		https://windsorlodgeranikhet.com/accommodation/				High	Verified	https://explore.overturemaps.org/#id=41125343-47dd-4523-98f6-ca3e286d491f; https://windsorlodgeranikhet.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:41125343-47dd-4523-98f6-ca3e286d491f	windsorlodgeranikhet.com	919690879638	windsor lodge	Ranikhet Sub-District	India	HIGH	domain:windsorlodgeranikhet.com
	B	78	Bhimtal	India	Vihangam A Luxury Stay		resort	Satbunga, Nainital Uttarakhand	+919873114747								overture:811154a9-1673-4a73-895d-23c8d8b5a7bf	2026-08-15T18:00:02Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.vihangam.club/	vihangamhomes@gmail.com	https://vihangam.club/contact-us/	https://www.instagram.com/vihangamluxurystay/	https://www.facebook.com/vihangamhomestay/		https://vihangam.club/wp-content/themes/boliin/assets/css/booking.css?ver=1.1.1				High	Verified	https://explore.overturemaps.org/#id=811154a9-1673-4a73-895d-23c8d8b5a7bf; https://vihangam.club/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:811154a9-1673-4a73-895d-23c8d8b5a7bf	vihangam.club	919873114747	vihangam a luxury stay	Bhimtal	India	HIGH	domain:vihangam.club
	B	78	Delhi	India	The Castle Villa Hotels		resort	Office No 112, First Floor, Vardhman Grand Market, CSC, Dwarka Sector 3	+918800424232								overture:269c64ce-998f-4d5a-9ace-3e6593b51cb8	2026-08-15T18:00:02Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://thecastlevillahotels.com/	reservation@thecastlevillahotels.com	https://thecastlevillahotels.com/about-us/	https://www.instagram.com/thecastlevillahotels/	https://www.facebook.com/thecastlevillahotels/		https://thecastlevillahotels.com/best-private-pool-villas-in-udaipur-for-luxury-stays/				High	Verified	https://explore.overturemaps.org/#id=269c64ce-998f-4d5a-9ace-3e6593b51cb8; https://thecastlevillahotels.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:269c64ce-998f-4d5a-9ace-3e6593b51cb8	thecastlevillahotels.com	918800424232	the castle villa hotels	Delhi	India	HIGH	domain:thecastlevillahotels.com
	B	78	Rajgarh Sub-District	India	Kasba - A Village Resort		resort	Gate, inside Sariska National Park,	+918949232339								overture:ae58f3cc-c5cb-44e6-965a-8dd2391b0ba7	2026-08-15T18:00:02Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://kasbasariska.com/	kasba.sariska@gmail.com	https://kasbasariska.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.6	https://www.instagram.com/KASBASARISKA/	https://www.facebook.com/KASBASARISKA/		http://kasbasariska.com/accommodation/				High	Verified	https://explore.overturemaps.org/#id=ae58f3cc-c5cb-44e6-965a-8dd2391b0ba7; https://kasbasariska.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:ae58f3cc-c5cb-44e6-965a-8dd2391b0ba7	kasbasariska.com	918949232339	kasba a village resort	Rajgarh Sub-District	India	HIGH	domain:kasbasariska.com
	B	78	Nainital Sub-District	India	Dharohar Retreat		resort	Satkhol	+919205747247								overture:0f043c96-e82f-4df5-9fcc-638e6f357d7c	2026-08-15T18:00:02Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.dharoharretreat.com/	dharoharretreat@gmail.com	https://dharoharretreat.com/contact-us/	https://www.instagram.com/dharoharretreatresort/	https://www.facebook.com/people/Dharohar-Retreat/61582984402652/	https://api.whatsapp.com/send?phone=919205747247​​​&text=Hi, Dharohar Retreat					Medium	Recall-first	https://explore.overturemaps.org/#id=0f043c96-e82f-4df5-9fcc-638e6f357d7c; https://dharoharretreat.com/	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:0f043c96-e82f-4df5-9fcc-638e6f357d7c	dharoharretreat.com	919205747247	dharohar retreat	Nainital Sub-District	India	MEDIUM	domain:dharoharretreat.com
