	A	91	Colorado Springs	USA	Cary Gutierrez-Holden, Cary Me Home llc, Sellstate Alliance Realty & Property Management		real_estate_agent	4360 Montebello Dr	+17196607675								overture:6159fa09-20ee-45d6-a41e-c30a65f43778	2026-08-15T00:30:13Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://carymehome.net/	cary@carymehome.net									High	Verified	https://explore.overturemaps.org/#id=6159fa09-20ee-45d6-a41e-c30a65f43778	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:6159fa09-20ee-45d6-a41e-c30a65f43778	carymehome.net	17196607675	cary gutierrez holden cary me home llc sellstate alliance realty property management	Colorado Springs	USA	HIGH	domain:carymehome.net
	A	91	Savannah	USA	Capstone Property Management		property_management	2305 Habersham St	+19122388009								overture:bfcdd9b7-088d-455f-9a78-927f823ad1aa	2026-08-15T00:30:13Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.CapstoneRentals.com/	info@capstonerentals.com									High	Verified	https://explore.overturemaps.org/#id=bfcdd9b7-088d-455f-9a78-927f823ad1aa	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:bfcdd9b7-088d-455f-9a78-927f823ad1aa	capstonerentals.com	19122388009	capstone property management	Savannah	USA	HIGH	domain:capstonerentals.com
	A	91	San Francisco	USA	Capstone Property Management, Inc.		property_management	95 3rd St	+18772116849								overture:52b33c3b-1c0e-4bf6-9f2a-97bd2c29aca3	2026-08-15T00:30:13Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://www.capstone-props.com/	pm@capstone-props.com									High	Verified	https://explore.overturemaps.org/#id=52b33c3b-1c0e-4bf6-9f2a-97bd2c29aca3	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:52b33c3b-1c0e-4bf6-9f2a-97bd2c29aca3	capstone-props.com	18772116849	capstone property management inc	San Francisco	USA	HIGH	domain:capstone-props.com
	A	91	Fair Oaks	USA	Capital Property Management		property_management	10100 Fair Oaks Blvd	+19168636600								overture:3bada6d7-7bb6-4a6f-8201-101a6b94d541	2026-08-15T00:30:13Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.capitalmgnt.com/	info@capitalmgnt.com									High	Verified	https://explore.overturemaps.org/#id=3bada6d7-7bb6-4a6f-8201-101a6b94d541	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:3bada6d7-7bb6-4a6f-8201-101a6b94d541	capitalmgnt.com	19168636600	capital property management	Fair Oaks	USA	HIGH	domain:capitalmgnt.com
	A	91	Laredo	Spain	Cantabria Property Management		real_estate_service	Calle López Seña, 14	+34665826351								overture:9b0d9014-88f0-4d3b-86aa-529e01f8ab5b	2026-08-15T00:30:13Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.cantabriapm.com/	valoraciones@cantabriapm.com									High	Verified	https://explore.overturemaps.org/#id=9b0d9014-88f0-4d3b-86aa-529e01f8ab5b	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:9b0d9014-88f0-4d3b-86aa-529e01f8ab5b	cantabriapm.com	34665826351	cantabria property management	Laredo	Spain	HIGH	domain:cantabriapm.com
	A	91	Tempe	USA	C5 Property Management		property_management	1212 E Baseline Rd	+14807865339								overture:6a424e9a-c7dc-4f4c-8160-37c960f9a05d	2026-08-15T00:30:13Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.C5pmaz.com/	erin@c5pmaz.com									High	Verified	https://explore.overturemaps.org/#id=6a424e9a-c7dc-4f4c-8160-37c960f9a05d	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:6a424e9a-c7dc-4f4c-8160-37c960f9a05d	c5pmaz.com	14807865339	c5 property management	Tempe	USA	HIGH	domain:c5pmaz.com
	A	91	Phoenix	USA	Breakthrough Real Estate & Property Management		real_estate_service	6447 W Prickly Pear Trl	+16234714451								overture:ad212f37-9b08-4f7b-8920-c1470a6ef81f	2026-08-15T00:30:13Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.BreakthroughRealEstateAZ.com/	info@breakthroughrealestateaz.com									Medium	Recall-first	https://explore.overturemaps.org/#id=ad212f37-9b08-4f7b-8920-c1470a6ef81f	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:ad212f37-9b08-4f7b-8920-c1470a6ef81f	breakthroughrealestateaz.com	16234714451	breakthrough real estate property management	Phoenix	USA	MEDIUM	domain:breakthroughrealestateaz.com
	A	91	Morehead City	USA	Bradberry Garner Property Management Group		property_management	5113 Hwy 70 W	+12525150052								overture:6e8132a4-15cf-4a59-8d6a-9cbb4b788a3f	2026-08-15T00:30:13Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.bgpropertymanagementgroup.com/	info@bgpropertymanagementgroup.com									High	Verified	https://explore.overturemaps.org/#id=6e8132a4-15cf-4a59-8d6a-9cbb4b788a3f	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:6e8132a4-15cf-4a59-8d6a-9cbb4b788a3f	bgpropertymanagementgroup.com	12525150052	bradberry garner property management group	Morehead City	USA	HIGH	domain:bgpropertymanagementgroup.com
	A	91	Sandy	USA	BFG Property Management		property_management	168 E Midvillage Blvd	+13852534680								overture:769722f5-32ce-475c-ac05-ab8d1acf43c9	2026-08-15T00:30:13Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://bfgpm.com/	support@bfgpm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=769722f5-32ce-475c-ac05-ab8d1acf43c9	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:769722f5-32ce-475c-ac05-ab8d1acf43c9	bfgpm.com	13852534680	bfg property management	Sandy	USA	MEDIUM	domain:bfgpm.com
	A	91	San Jose	USA	Bell Plaza Property Management		property_management	991 W Hedding St	+14082794550								overture:99b92a79-1f41-4dd9-9742-029f0ea0de4a	2026-08-15T00:30:13Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://bellplaza.com/prop.html	propmgmt@bellplaza.com									High	Verified	https://explore.overturemaps.org/#id=99b92a79-1f41-4dd9-9742-029f0ea0de4a	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:99b92a79-1f41-4dd9-9742-029f0ea0de4a	bellplaza.com	14082794550	bell plaza property management	San Jose	USA	HIGH	domain:bellplaza.com
