	A	91	Simi Valley	USA	Real Property Management Ventura County		property_management	2665 1st St #250	8053873682								overture:e2f64395-c590-4723-a0f5-ad1595d7e0ff	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://www.venturacountyrpm.com/										Medium	Recall-first	https://explore.overturemaps.org/#id=e2f64395-c590-4723-a0f5-ad1595d7e0ff	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:e2f64395-c590-4723-a0f5-ad1595d7e0ff	venturacountyrpm.com	8053873682	real property management ventura county	Simi Valley	USA	MEDIUM	domain:venturacountyrpm.com
	A	91	Galena	USA	Pura Vida Vacation Rental		holiday_rental_home		+19173760771								overture:da541512-487c-457a-8de2-6e57c2b8e10b	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://towerhouseingalena.com/										High	Verified	https://explore.overturemaps.org/#id=da541512-487c-457a-8de2-6e57c2b8e10b	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:da541512-487c-457a-8de2-6e57c2b8e10b	towerhouseingalena.com	19173760771	pura vida vacation rental	Galena	USA	HIGH	domain:towerhouseingalena.com
	A	91	Belfast	Ireland	TLT Property Management		property_management	328 Woodstock Road	+442890452422								overture:381b1c39-8607-4f88-8703-5af32b9bb36f	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.tltpropertymanagement.co.uk										Permissive	Qualification	https://explore.overturemaps.org/#id=381b1c39-8607-4f88-8703-5af32b9bb36f	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:381b1c39-8607-4f88-8703-5af32b9bb36f	tltpropertymanagement.co.uk	442890452422	tlt property management	Belfast	Ireland	PERMISSIVE	domain:tltpropertymanagement.co.uk
	A	91	Larne	Ireland	St. Ronans Bed & Breakfast		bed_and_breakfast	8 Portmuck Road	+442893382055								overture:fca325fa-d019-4866-b392-98918f550ab8	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.stronans.biz										High	Verified	https://explore.overturemaps.org/#id=fca325fa-d019-4866-b392-98918f550ab8	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:fca325fa-d019-4866-b392-98918f550ab8	stronans.biz	442893382055	st ronans bed breakfast	Larne	Ireland	HIGH	domain:stronans.biz
	A	91	Huntington Beach	USA	Streamline Property Management		property_management	7372 Prince Dr	+17147865427								overture:4ef188c6-df93-4355-b226-ffd3a3914fc3	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://streamlinemc.com										Permissive	Qualification	https://explore.overturemaps.org/#id=4ef188c6-df93-4355-b226-ffd3a3914fc3	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:4ef188c6-df93-4355-b226-ffd3a3914fc3	streamlinemc.com	17147865427	streamline property management	Huntington Beach	USA	PERMISSIVE	domain:streamlinemc.com
	A	91	San Antonio	USA	Stay SA Historic Vacation Rentals		vacation_rental_agent	233 Leigh St	2107807656								overture:956b1a3d-64af-4a92-94ff-0e30f5244ebe	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.staysahistoric.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=956b1a3d-64af-4a92-94ff-0e30f5244ebe	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:956b1a3d-64af-4a92-94ff-0e30f5244ebe	staysahistoric.com	2107807656	stay sa historic vacation rentals	San Antonio	USA	PERMISSIVE	domain:staysahistoric.com
	A	91	Santa Barbara	USA	Santa Barbara Cash Register		holiday_rental_home	27 W Anapamu St	+18055630777								overture:f90c75df-69bf-4781-b291-e0bde3f658d6	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.SantaBarbaraCashRegister.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=f90c75df-69bf-4781-b291-e0bde3f658d6	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:f90c75df-69bf-4781-b291-e0bde3f658d6	santabarbaracashregister.com	18055630777	santa barbara cash register	Santa Barbara	USA	PERMISSIVE	domain:santabarbaracashregister.com
	A	91	Corona	USA	Real Property Management Integrity - Corona		real_estate_agent	765 N Main St.	(909) 287-3445								overture:f0cad472-9a1c-4b43-987e-5571f7f08cd9	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://www.rpmresidential.com										Permissive	Qualification	https://explore.overturemaps.org/#id=f0cad472-9a1c-4b43-987e-5571f7f08cd9	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:f0cad472-9a1c-4b43-987e-5571f7f08cd9	rpmresidential.com	9092873445	real property management integrity corona	Corona	USA	PERMISSIVE	domain:rpmresidential.com
	A	91	Santa Ana	USA	Real Property Management OC Metro			1524 Brookhollow Dr #18	9496122552								overture:e1c678b7-8adb-4ed4-9b0b-a203115d19ce	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.rpmocmetro.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=e1c678b7-8adb-4ed4-9b0b-a203115d19ce	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:e1c678b7-8adb-4ed4-9b0b-a203115d19ce	rpmocmetro.com	9496122552	real property management oc metro	Santa Ana	USA	PERMISSIVE	domain:rpmocmetro.com
	A	91	San Luis Obispo	USA	Real Property Management Central Coast		property_management	3599 Sueldo St Ste 100	8055406022								overture:0a21999c-abcd-4334-a84e-9a200145a940	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://www.rpmmidcoast.com/?cid=LSTL_RPM000223										Medium	Recall-first	https://explore.overturemaps.org/#id=0a21999c-abcd-4334-a84e-9a200145a940	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:0a21999c-abcd-4334-a84e-9a200145a940	rpmmidcoast.com	8055406022	real property management central coast	San Luis Obispo	USA	MEDIUM	domain:rpmmidcoast.com
