	A	91	Croydon	United Kingdom	Perfect Apartment		hotel	79 Morland Road	+447719258916								overture:a9434ca5-b00a-45f3-8b96-fef2aeb7eb64	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.perfectapartment.co.uk/	contact@perfectapartment.co.uk									High	Verified	https://explore.overturemaps.org/#id=a9434ca5-b00a-45f3-8b96-fef2aeb7eb64	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:a9434ca5-b00a-45f3-8b96-fef2aeb7eb64	perfectapartment.co.uk	447719258916	perfect apartment	Croydon	United Kingdom	HIGH	domain:perfectapartment.co.uk
	A	91	Freshwater East	United Kingdom	Freshwater Bay Holiday Cottages		hotel	Trewent Park	0800 491 6126								overture:8f459172-88f0-4928-a818-89e3fcbc78e7	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.pembrokeshirewalescoastalholidays.co.uk	freshwaterbayholidaycottages@gmail.com									Permissive	Qualification	https://explore.overturemaps.org/#id=8f459172-88f0-4928-a818-89e3fcbc78e7	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:8f459172-88f0-4928-a818-89e3fcbc78e7	pembrokeshirewalescoastalholidays.co.uk	08004916126	freshwater bay holiday cottages	Freshwater East	United Kingdom	PERMISSIVE	domain:pembrokeshirewalescoastalholidays.co.uk
	A	91	Leyburn	United Kingdom	Yorkshire Dales Holiday Homes & Lodges		mobile_home_dealer	Leyburn	+447814417773								overture:74d2a8ca-a521-475c-ba9b-98b82aadb9f1	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://www.parkleisure.co.uk/our-parks/yorkshire/yorkshire-dales	sam.cooke@parkleisure.co.uk									Permissive	Qualification	https://explore.overturemaps.org/#id=74d2a8ca-a521-475c-ba9b-98b82aadb9f1	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:74d2a8ca-a521-475c-ba9b-98b82aadb9f1	parkleisure.co.uk	447814417773	yorkshire dales holiday homes lodges	Leyburn	United Kingdom	PERMISSIVE	domain:parkleisure.co.uk
	A	91	Wirral	United Kingdom	Park Lane Holiday Homes		mobile_home_park	Park Lane	+441516323331								overture:02d46870-998b-4049-9cf5-6a822cedf290	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.parklaneholidayhomes.co.uk/	sales@parklaneholidayhomes.co.uk									High	Verified	https://explore.overturemaps.org/#id=02d46870-998b-4049-9cf5-6a822cedf290	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:02d46870-998b-4049-9cf5-6a822cedf290	parklaneholidayhomes.co.uk	441516323331	park lane holiday homes	Wirral	United Kingdom	HIGH	domain:parklaneholidayhomes.co.uk
	A	91	Upton	United Kingdom	Overdene Chase Holiday Cottages		holiday_rental_home	Overdene Chase, Gatehouse Rd	07854 475411								overture:c0ed32cd-c348-4b71-ad45-a4f02b8ed35d	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.overdenechase.co.uk	overdenechase@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=c0ed32cd-c348-4b71-ad45-a4f02b8ed35d	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:c0ed32cd-c348-4b71-ad45-a4f02b8ed35d	overdenechase.co.uk	07854475411	overdene chase holiday cottages	Upton	United Kingdom	MEDIUM	domain:overdenechase.co.uk
	A	91	York	United Kingdom	Orillia House		bed_and_breakfast	89 The Village	+441904400600								overture:20520312-9dff-471d-82e3-c8e8bc8a219b	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.orilliahouse.co.uk/	info@orilliahouse.co.uk									Permissive	Qualification	https://explore.overturemaps.org/#id=20520312-9dff-471d-82e3-c8e8bc8a219b	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:20520312-9dff-471d-82e3-c8e8bc8a219b	orilliahouse.co.uk	441904400600	orillia house	York	United Kingdom	PERMISSIVE	domain:orilliahouse.co.uk
	A	91	Driffield	United Kingdom	Old Mill Holiday Cottages		hotel	Mill Lane, Langtoft	+447810300955								overture:d81a0256-fbde-4cd0-a72d-23d89c2eae05	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.oldmillholidaycottages.co.uk/	enquiries@oldmillholidaycottages.co.uk									Permissive	Qualification	https://explore.overturemaps.org/#id=d81a0256-fbde-4cd0-a72d-23d89c2eae05	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:d81a0256-fbde-4cd0-a72d-23d89c2eae05	oldmillholidaycottages.co.uk	447810300955	old mill holiday cottages	Driffield	United Kingdom	PERMISSIVE	domain:oldmillholidaycottages.co.uk
	A	91	Halifax	United Kingdom	Oats Royd Barn Self-Catering Loft Apartment		hotel	Luddenden	+441422881436								overture:6aafd1b5-a1d6-4bfd-8935-252478000fed	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.oatsroydbarn.co.uk/	hilly@oatsroydbarn.co.uk									Medium	Recall-first	https://explore.overturemaps.org/#id=6aafd1b5-a1d6-4bfd-8935-252478000fed	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:6aafd1b5-a1d6-4bfd-8935-252478000fed	oatsroydbarn.co.uk	441422881436	oats royd barn self catering loft apartment	Halifax	United Kingdom	MEDIUM	domain:oatsroydbarn.co.uk
	A	91	Norwich	United Kingdom	Norwich Apartment		hotel	24 Wensum Street	+441953601125								overture:552c62a5-ae62-4cde-a91c-4bd0e2896d95	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.norwichapartment.com/	info@norwichapartment.com									Permissive	Qualification	https://explore.overturemaps.org/#id=552c62a5-ae62-4cde-a91c-4bd0e2896d95	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:552c62a5-ae62-4cde-a91c-4bd0e2896d95	norwichapartment.com	441953601125	norwich apartment	Norwich	United Kingdom	PERMISSIVE	domain:norwichapartment.com
	A	91	Woolacombe	United Kingdom	Breakers Holiday Apartment		hotel	Sandy Lane	+447773371720								overture:3ae284e1-36f8-4ba6-a12c-dc8f85dd3dca	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://www.north-devonholidays.co.uk/	sophie@north-devonholidays.co.uk									High	Verified	https://explore.overturemaps.org/#id=3ae284e1-36f8-4ba6-a12c-dc8f85dd3dca	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:3ae284e1-36f8-4ba6-a12c-dc8f85dd3dca	north-devonholidays.co.uk	447773371720	breakers holiday apartment	Woolacombe	United Kingdom	HIGH	domain:north-devonholidays.co.uk
	A	91	Bath	United Kingdom	Nailey Farm Holiday Cottages near Bath		hotel	St Catherine's Valley	+441225852989								overture:4aedae1d-d9b1-4777-bbf4-b9c2447f33db	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.naileyfarm.co.uk/	cottages@naileyfarm.co.uk									Medium	Recall-first	https://explore.overturemaps.org/#id=4aedae1d-d9b1-4777-bbf4-b9c2447f33db	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:4aedae1d-d9b1-4777-bbf4-b9c2447f33db	naileyfarm.co.uk	441225852989	nailey farm holiday cottages near bath	Bath	United Kingdom	MEDIUM	domain:naileyfarm.co.uk
	A	91	Liverpool	United Kingdom	Michele Webb Property Management		property_management	292 Aigburth Road	+441517271141								overture:3b91f2a5-240c-41a2-94c4-4f0cfbdb0833	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.mwpropertymanagement.co.uk/	info@mwpropertymanagement.co.uk									Permissive	Qualification	https://explore.overturemaps.org/#id=3b91f2a5-240c-41a2-94c4-4f0cfbdb0833	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:3b91f2a5-240c-41a2-94c4-4f0cfbdb0833	mwpropertymanagement.co.uk	441517271141	michele webb property management	Liverpool	United Kingdom	PERMISSIVE	domain:mwpropertymanagement.co.uk
	A	91	Hebden Bridge	United Kingdom	Hebden Bridge Holiday Cottages		hotel	Allswell Farm, Wadsworth,	+441422844021								overture:1947d134-aa04-4d95-9e9a-ec185c4e718d	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.hebdenbridgeholidaycottages.moonfruit.com/	darrenkarenclithero@gmail.com									Permissive	Qualification	https://explore.overturemaps.org/#id=1947d134-aa04-4d95-9e9a-ec185c4e718d	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:1947d134-aa04-4d95-9e9a-ec185c4e718d	moonfruit.com	441422844021	hebden bridge holiday cottages	Hebden Bridge	United Kingdom	PERMISSIVE	domain:moonfruit.com
	A	91	Southall	United Kingdom	Mj Property Management		real_estate_service		+442085717679								overture:659099e1-741f-460c-b9ed-bf053666e325	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.mjpropertymanagement.com/	mjpropertymanagement@hotmail.com									Permissive	Qualification	https://explore.overturemaps.org/#id=659099e1-741f-460c-b9ed-bf053666e325	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:659099e1-741f-460c-b9ed-bf053666e325	mjpropertymanagement.com	442085717679	mj property management	Southall	United Kingdom	PERMISSIVE	domain:mjpropertymanagement.com
	A	91	Filey	United Kingdom	Mill Farm Holiday Cottages Filey		hotel	Mill Farm, Muston Road	+447815950945								overture:a9d443c1-c231-46a9-8e6b-fb856056e1a9	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.millfarm.co.uk/	info@millfarm.co.uk									High	Verified	https://explore.overturemaps.org/#id=a9d443c1-c231-46a9-8e6b-fb856056e1a9	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:a9d443c1-c231-46a9-8e6b-fb856056e1a9	millfarm.co.uk	447815950945	mill farm holiday cottages filey	Filey	United Kingdom	HIGH	domain:millfarm.co.uk
	A	91	Windermere	United Kingdom	Matson Ground Farm & Holiday Cottages		cottage	Matson Ground Estate	+441539445756								overture:cfe1d050-e9de-4a4b-b3a1-01245661257d	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.matsonground.co.uk/	info@matsonground.co.uk									Permissive	Qualification	https://explore.overturemaps.org/#id=cfe1d050-e9de-4a4b-b3a1-01245661257d	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:cfe1d050-e9de-4a4b-b3a1-01245661257d	matsonground.co.uk	441539445756	matson ground farm holiday cottages	Windermere	United Kingdom	PERMISSIVE	domain:matsonground.co.uk
	A	91	Bergen	Norway	Master Apartment Hotel		hotel	Øvre Fyllingsveien 79	+4755349797								overture:87d4f42f-a09b-49a9-ac95-9cc6dbaa6a7c	2026-08-15T04:01:19.690881Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.masterhotels.no/	post@masterhotels.no									High	Verified	https://explore.overturemaps.org/#id=87d4f42f-a09b-49a9-ac95-9cc6dbaa6a7c	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.				overture:87d4f42f-a09b-49a9-ac95-9cc6dbaa6a7c	masterhotels.no	4755349797	master apartment hotel	Bergen	Norway	HIGH	domain:masterhotels.no
