	A	91	Palm Desert	USA	Boracchia Wiviott Wealth Partners Financial Planner & Real Estate + Vacation Rentals		real_estate_agent	74710 California 111, Ste 102	3234353398								overture:c14e1a44-65f0-4d60-aa17-e5ebf8c0c1dc	2026-08-15T14:21:59.696412Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://bwwealthpartners.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=c14e1a44-65f0-4d60-aa17-e5ebf8c0c1dc	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:c14e1a44-65f0-4d60-aa17-e5ebf8c0c1dc	bwwealthpartners.com	3234353398	boracchia wiviott wealth partners financial planner real estate vacation rentals	Palm Desert	USA	PERMISSIVE	domain:bwwealthpartners.com
	A	91	Indio	USA	The Greens - Airbnb Indio Vacation Rental with Golf, Pool & Arcade Near Coachella		vacation_rental_agent	49814 Wayne St									overture:a0b52407-45b3-4320-9895-25c525b89194	2026-08-15T14:21:59.696412Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://bookthegreens.com/			https://www.instagram.com/the.greens_airbnb/							High	Verified	https://explore.overturemaps.org/#id=a0b52407-45b3-4320-9895-25c525b89194; https://bookthegreens.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:a0b52407-45b3-4320-9895-25c525b89194	bookthegreens.com		the greens airbnb indio vacation rental with golf pool arcade near coachella	Indio	USA	HIGH	domain:bookthegreens.com
	A	91	Murrieta	USA	Benefit National Property Management		property_management	29995 Technology Dr	+19514738177								overture:ae046612-490e-456c-ac96-62b3a9ce6f92	2026-08-15T14:21:59.696412Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.BenefitNational.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=ae046612-490e-456c-ac96-62b3a9ce6f92	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:ae046612-490e-456c-ac96-62b3a9ce6f92	benefitnational.com	19514738177	benefit national property management	Murrieta	USA	PERMISSIVE	domain:benefitnational.com
	A	91	Pleasantville	USA	Homestead Aparthotel		hotel	701 Black Horse Pike	+16096465515								overture:a06fd922-df64-42ea-8b33-df90e60200ea	2026-08-15T14:21:17.118446Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.homesteadaparthotel.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=a06fd922-df64-42ea-8b33-df90e60200ea	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:a06fd922-df64-42ea-8b33-df90e60200ea	homesteadaparthotel.com	16096465515	homestead aparthotel	Pleasantville	USA	PERMISSIVE	domain:homesteadaparthotel.com
	A	91	Marathon	USA	Paradise Cozy Home - Vacation Rental		hotel	489 90th Street Ocean	+17863444768								overture:02955ce0-d73d-4323-afa4-6e47d198d384	2026-08-15T14:19:54.498739Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://youriguide.com/489_90th_street_ocean_marathon_fl/										Permissive	Qualification	https://explore.overturemaps.org/#id=02955ce0-d73d-4323-afa4-6e47d198d384	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:02955ce0-d73d-4323-afa4-6e47d198d384	youriguide.com	17863444768	paradise cozy home vacation rental	Marathon	USA	PERMISSIVE	domain:youriguide.com
	A	91	Anton lizardo	Mexico	Villas Palmira		resort	carretera Boca del Rio - Anton Lizardo Km 8.5	229 202 8803								overture:85ae9c38-d203-4017-8e19-2dd1a36e2d0a	2026-08-15T14:19:54.498739Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.villaspalmira.mx										Permissive	Qualification	https://explore.overturemaps.org/#id=85ae9c38-d203-4017-8e19-2dd1a36e2d0a	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:85ae9c38-d203-4017-8e19-2dd1a36e2d0a	villaspalmira.mx	2292028803	villas palmira	Anton lizardo	Mexico	PERMISSIVE	domain:villaspalmira.mx
	A	91	St Louis	USA	Triple Win Property Management Company		property_management	111 Westport Plz	+13148581411								overture:53a9f670-2443-4ea4-823e-ea98978d8d8e	2026-08-15T14:19:54.498739Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://triplewinpm.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=53a9f670-2443-4ea4-823e-ea98978d8d8e	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:53a9f670-2443-4ea4-823e-ea98978d8d8e	triplewinpm.com	13148581411	triple win property management company	St Louis	USA	PERMISSIVE	domain:triplewinpm.com
	A	91	Savannah	USA	Stroud Property Management		property_management	16617 Highway 71	+18162324111								overture:376d993b-fa18-432a-b8b8-4b7ab8b4055b	2026-08-15T14:19:54.498739Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://stroudpropertymanagement.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=376d993b-fa18-432a-b8b8-4b7ab8b4055b	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:376d993b-fa18-432a-b8b8-4b7ab8b4055b	stroudpropertymanagement.com	18162324111	stroud property management	Savannah	USA	PERMISSIVE	domain:stroudpropertymanagement.com
	A	91	Eureka Springs	USA	Northwest Arkansas Vacation Rentals		holiday_rental_home	.	+18556913660								overture:294f6542-fc09-42a5-8840-d059cec6a7de	2026-08-15T14:19:54.498739Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.stayinnwa.com/										High	Verified	https://explore.overturemaps.org/#id=294f6542-fc09-42a5-8840-d059cec6a7de	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:294f6542-fc09-42a5-8840-d059cec6a7de	stayinnwa.com	18556913660	northwest arkansas vacation rentals	Eureka Springs	USA	HIGH	domain:stayinnwa.com
	A	91	Kansas City	USA	Signature Property Management		property_management	10200 Holmes Rd	+19135634500								overture:d0bab025-b5be-49f2-8053-4baac46b492e	2026-08-15T14:19:54.498739Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://www.signaturepropmgt.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=d0bab025-b5be-49f2-8053-4baac46b492e	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:d0bab025-b5be-49f2-8053-4baac46b492e	signaturepropmgt.com	19135634500	signature property management	Kansas City	USA	PERMISSIVE	domain:signaturepropmgt.com
