delta-github-run-31864981463-020.jsonl	a531af72-8c2f-4428-9fae-9f32b6eef6c3	New Zealand	Better Cabin Rentals Ltd	cabin	http://www.bettercabinrentals.co.nz/	bettercabinrentals.co.nz	admin@bettercabinrentals.co.nz	+64508777888	Whangaparaoa	AUK	14 Arklow Ln	0.36500003933906555	75	0	A	https://explore.overturemaps.org/#id=a531af72-8c2f-4428-9fae-9f32b6eef6c3	MEDIUM	http://www.bettercabinrentals.co.nz/	1	2						canonical_delta
delta-github-run-31864981463-020.jsonl	151010dd-3237-4fb3-98ce-fad5353cb6d5	Australia	Broken Hill Property Management and Sales	real_estate_agent	http://www.bhproperty.com.au/	bhproperty.com.au	pm@bhproperty.com.au	+61880873700	Broken Hill	NSW	221 Oxide St	0.7483972311019897	75	12	A	https://explore.overturemaps.org/#id=151010dd-3237-4fb3-98ce-fad5353cb6d5	PERMISSIVE	https://www.bhproperty.com.au/	0	3						canonical_delta
delta-github-run-31864981463-020.jsonl	c145b93c-3c6a-48f5-a329-aef501b7202f	New Zealand	Bianco off Queen Serviced Apartments	hotel	http://www.biancooffqueen.co.nz/	biancooffqueen.co.nz	reservations@biancooffqueen.co.nz	+6499759500	Auckland	AUK	Bianco Off Queen, 2 White St	0.7831939458847046	72	10	A	https://explore.overturemaps.org/#id=c145b93c-3c6a-48f5-a329-aef501b7202f	HIGH	https://leroyhotels.com/hotels/Bianco-off-Queen	3	4						canonical_delta
delta-github-run-31864981463-020.jsonl	034f5302-902f-4b71-96eb-592e94440c0f	New Zealand	Black & White Property Management Ltd (Licensed Agent REAA 2008)	real_estate_service	http://blackandwhite.net.nz/	blackandwhite.net.nz	carolyn@blackandwhite.net.nz	+6496200467	Auckland	AUK	119 Shackleton Rd	0.4074693024158478	75	12	A	https://explore.overturemaps.org/#id=034f5302-902f-4b71-96eb-592e94440c0f	PERMISSIVE	http://blackandwhite.net.nz/	0	3						canonical_delta
delta-github-run-31864981463-020.jsonl	3c7e8706-3db6-4043-8e79-d35f6a2f6a85	Australia	Bliss Holiday Homes	holiday_rental_home	http://www.blissholidayhomes.com.au/	blissholidayhomes.com.au	enquiries@blissholidayhomes.com.au	+61438650723	Gold Coast	QLD	Various streets incl Merrimac Blvd, Monaco Street	0.6629226207733154	87	0	A	https://explore.overturemaps.org/#id=3c7e8706-3db6-4043-8e79-d35f6a2f6a85	HIGH	https://www.blissholidayhomes.com.au:443/	6	2						canonical_delta
delta-github-run-31864981463-020.jsonl	8a2fe161-f476-4ef0-a731-0b82ca11e7c9	Australia	Bluestone Property Management & Sales	property_management	https://bluestonepm.com.au	bluestonepm.com.au	admin@bluestonepm.com.au	0439 979 095	Bowen Hills	QLD	269 Abbotsford Rd	0.77	75	0	A	https://explore.overturemaps.org/#id=8a2fe161-f476-4ef0-a731-0b82ca11e7c9	PERMISSIVE	https://bluestonepm.com.au/	0	0						canonical_delta
delta-github-run-31864981463-020.jsonl	1b3c6a12-8715-40c4-b7ef-1251a6e3990b	Australia	Blue Water Bay Luxury Villas	hotel	http://bluewaterbay.com.au/	bluewaterbay.com.au	info@bluewaterbay.com.au	+61755914944	Gold Coast	QLD	Blue Water Bay, 150 Marine Pde	0.9273522335290909	15	46	B	https://explore.overturemaps.org/#id=1b3c6a12-8715-40c4-b7ef-1251a6e3990b	HIGH	https://www.bluewaterbay.com.au/	5	3		https://www.instagram.com/bluewaterbayvillasgc/				canonical_delta
delta-github-run-31864981463-020.jsonl	3de58e5f-6f89-49f4-a626-08b44c070552	Australia	Boat Harbour Studio Apartments & Villas	beach_resort	http://www.boatharbourresort.com.au/	boatharbourresort.com.au	info@boatharbourresort.com.au	+61741255079	Hervey Bay	QLD	651 Esplanade Rd	0.9975740432739257	15	56	A	https://explore.overturemaps.org/#id=3de58e5f-6f89-49f4-a626-08b44c070552	HIGH	https://www.boatharbourstays.com.au/	4	3		https://www.instagram.com/boatharbourstays/				canonical_delta
delta-github-run-31864981463-020.jsonl	cb65ccb1-12e1-446f-a096-56e41110d3bb	New Zealand	Bay of Islands Holiday Homes	holiday_rental_home	https://www.boiholidays.co.nz/	boiholidays.co.nz	info@boiholidays.co.nz	+64275037188	Russell		20 Deeming Rd	0.7975486516952515	87	0	A	https://explore.overturemaps.org/#id=cb65ccb1-12e1-446f-a096-56e41110d3bb	PERMISSIVE	https://www.boiholidays.co.nz/	0	1						canonical_delta
delta-github-run-31864981463-020.jsonl	ebb9a66f-c811-48cc-bd5d-d98bafa5934d	Australia	Bookmyplace Property Management	property_management	http://www.bookmyplace.com.au/	bookmyplace.com.au	emailme@bookmyplace.com.au	+61739088558	Brisbane	QLD	11 Varley St	0.3278280794620514	75	0	A	https://explore.overturemaps.org/#id=ebb9a66f-c811-48cc-bd5d-d98bafa5934d	HIGH	https://bookmyplace.com.au/	2	1						canonical_delta
delta-github-run-31864981463-020.jsonl	d882c38f-17ec-4870-81a1-c28686cfbe18	New Zealand	Brolly Property Management Ltd	property_management	https://www.brolly.nz/	brolly.nz	hello@brolly.nz	+6421646686	Red Beach	AUK	15 Royalty Rise	0.5683855414390564	75	0	A	https://explore.overturemaps.org/#id=d882c38f-17ec-4870-81a1-c28686cfbe18	PERMISSIVE	https://brollypropertymanagement.co.nz/	0	1		https://www.instagram.com/brolly.nz/				canonical_delta
delta-github-run-31864981463-020.jsonl	80bc35b1-09c4-49a6-88c0-d27b1c8f5803	Australia	Byron Hinterland Villas	hotel	http://www.byronhinterlandvillas.com.au	byronhinterlandvillas.com.au	suzanneshideaway@me.com	(02) 6629 1228	Clunes	NSW	20 Elliot Rd	0.77	15	34	B	https://explore.overturemaps.org/#id=80bc35b1-09c4-49a6-88c0-d27b1c8f5803	PERMISSIVE	http://www.byronhinterlandvillas.com.au/	0	0						canonical_delta
delta-github-run-31864981463-020.jsonl	56accd58-7a91-43b3-bcab-f81d0a3478bb	Australia	The Zanzoo Estate	lodging	https://www.cairnsholidayhomes.com.au/property/the-zanzoo-estate-redlynch	cairnsholidayhomes.com.au	thezanzooestate@gmail.com	+61419665366	Cairns	QLD	2-40 Mary Parker Dr	0.664559543132782	72	12	A	https://explore.overturemaps.org/#id=56accd58-7a91-43b3-bcab-f81d0a3478bb	HIGH	https://www.cairnsholidayhomes.com.au/property/the-zanzoo-estate-redlynch	5	2						canonical_delta
