delta-github-run-31864981463-023.jsonl	7c5b7186-e7ac-4f5a-a9d3-681586d00be7	Australia	Sweetwater Lodge	resort	http://www.sweetwaterlodge.com.au	sweetwaterlodge.com.au	relax@sweetwaterlodge.com.au		Julatten	QLD	2475 Mossman-Mt Molloy Road	0.77	0	44	B	https://explore.overturemaps.org/#id=7c5b7186-e7ac-4f5a-a9d3-681586d00be7	MEDIUM	https://www.sweetwaterlodge.com.au/	1	2		https://www.instagram.com/sweetwaterlodge/				canonical_delta
delta-github-run-31864981463-023.jsonl	28ff63a3-038e-4b8a-a4e6-4aae4eae7a12	New Zealand	Bay of Islands Beachfront Vacation Rental - Tapeka del Mar	hotel	http://www.tapeka.com	tapeka.com	info@tapeka.com	+6421367700	Russell		22 Du Fresne Pl	0.9605477005243301	75	22	A	https://explore.overturemaps.org/#id=28ff63a3-038e-4b8a-a4e6-4aae4eae7a12	PERMISSIVE	http://www.tapeka.com/	0	1						canonical_delta
delta-github-run-31864981463-023.jsonl	80d470d3-229b-4366-9404-d67e987d139b	New Zealand	Tarltons Lodge Spa & Ocean View Luxury Rooms	resort	http://www.tarltonslodge.co.nz/	tarltonslodge.co.nz	stay@tarltonslodge.co.nz	+6494026711	Paihia		11 Sullivans Rd	0.9891210865974426	0	56	A	https://explore.overturemaps.org/#id=80d470d3-229b-4366-9404-d67e987d139b	HIGH	https://www.tarltonslodge.com/	3	6						canonical_delta
delta-github-run-31864981463-023.jsonl	46205d14-04c6-4040-bff9-1c52ad3bc156	New Zealand	TBT Property Management	event_or_party_service	https://www.tbt.nz/	tbt.nz	info@tbt.nz	+6493900828	Auckland	AUK	1 Bishop Dunn Pl	0.8951591050624848	75	0	A	https://explore.overturemaps.org/#id=46205d14-04c6-4040-bff9-1c52ad3bc156	PERMISSIVE	https://www.tbt.nz/	0	0						canonical_delta
delta-github-run-31864981463-023.jsonl	80476a1b-7ba4-4ea5-a171-ad2e2a9b348c	Australia	Theresa Fitzgerald Sales and Property Management	property_management	https://www.tfpm.com.au/	tfpm.com.au	theresa.fitzgerald@tfpm.com.au	+61732543666	Brisbane	QLD	Brunswick St	0.15332920849323273	75	0	A	https://explore.overturemaps.org/#id=80476a1b-7ba4-4ea5-a171-ad2e2a9b348c	PERMISSIVE	https://www.tfpm.com.au/	0	3						canonical_delta
delta-github-run-31864981463-023.jsonl	b580c952-021f-4dba-bbea-f3e581be58e1	Australia	Horizons at Harbour lights Cairns	hotel	https://www.theboutiquecollection.com.au/	theboutiquecollection.com.au	staycns@theboutiquecollection.com.au	+466076160	Cairns	QLD	1 Marlin Pde	0.5290123820304871	0	34	B	https://explore.overturemaps.org/#id=b580c952-021f-4dba-bbea-f3e581be58e1	HIGH	https://www.theboutiquecollection.com.au/	9	1		https://www.instagram.com/theboutiquecollection/				canonical_delta
delta-github-run-31864981463-023.jsonl	e042c8d7-28d7-457d-a9ef-030e2e3db570	Australia	The Cassowary : Boutique Retreat & Events	lodge	http://www.thecassowary.com/	thecassowary.com	info@thecassowary.com	+61403242245	Cassowary	QLD	Cassowary Rd	0.8787705302238464	0	36	B	https://explore.overturemaps.org/#id=e042c8d7-28d7-457d-a9ef-030e2e3db570	HIGH	https://www.thecassowary.com/	2	4		https://www.instagram.com/cassowary_retreat/				canonical_delta
delta-github-run-31864981463-023.jsonl	3444e0e8-f798-439d-ab47-0e6985c9d33f	New Zealand	The Rent Shop Property Management	property_management	https://www.therentshop.co.nz/locations/auckland-city	therentshop.co.nz	rentals@therentshop.co.nz	+6495559150	Auckland	AUK	35 Hobson St	0.9070469784736633	75	0	A	https://explore.overturemaps.org/#id=3444e0e8-f798-439d-ab47-0e6985c9d33f	PERMISSIVE	https://www.therentshop.co.nz/locations/auckland-city	0	2						canonical_delta
delta-github-run-31864981463-023.jsonl	b1e535cd-cb6b-4f9e-9b38-ebb92a12588c	Australia	The Villas Palm Cove	resort	http://www.thevillaspalmcove.com.au	thevillaspalmcove.com.au	info@thevillaspalmcove.com.au	+61740590900	Cairns	QLD	24 Warren St	0.9981700450181961	15	56	A	https://explore.overturemaps.org/#id=b1e535cd-cb6b-4f9e-9b38-ebb92a12588c	HIGH	https://www.thevillaspalmcove.com.au/	5	2						canonical_delta
delta-github-run-31864981463-023.jsonl	6113b982-1914-47de-809d-60afd5f63694	Australia	Think Commercial Property Management	property_management	https://thinkcommercial.net.au/	thinkcommercial.net.au	enquire@thinkcommercial.net.au	+61740524333	Cairns	QLD	52A Comport St	0.8839698731899261	75	0	A	https://explore.overturemaps.org/#id=6113b982-1914-47de-809d-60afd5f63694	PERMISSIVE	https://thinkcommercial.net.au/	0	2		https://www.instagram.com/think.commercial/				canonical_delta
delta-github-run-31864981463-023.jsonl	b32c8934-6b95-48b6-af31-b6fa241b04cd	Australia	Toowong Villas	hotel	http://www.toowongvillas.com.au/	toowongvillas.com.au	accommodation@toowongvillas.com.au	+61733714855	Brisbane	QLD	Toowong Villas, 9 Ascog Ter	0.9954207599163055	15	34	B	https://explore.overturemaps.org/#id=b32c8934-6b95-48b6-af31-b6fa241b04cd	PERMISSIVE	http://www.toowongvillas.com.au/	0	0						canonical_delta
delta-github-run-31864981463-023.jsonl	2351763a-bf7c-4627-8935-a5459bd73f16	Australia	Townsville Serviced Apartments	service_apartment	http://www.townsvilleservicedapartments.com.au	townsvilleservicedapartments.com.au	info@townsvilleservicedapartments.com.au	+61400119155	Townsville	QLD	48 Caroline St	0.9675918221473694	72	0	A	https://explore.overturemaps.org/#id=2351763a-bf7c-4627-8935-a5459bd73f16	HIGH	http://www.townsvilleservicedapartments.com.au/	3	3						canonical_delta
delta-github-run-31864981463-023.jsonl	f5a4be7a-b8f8-433c-9be7-860bd8f86f37	New Zealand	Treghan Luxury Lodge	hotel	https://www.treghan.co.nz/	treghan.co.nz	stay@treghan.co.nz	+6494071311	Kerikeri		394B Kerikeri Rd	0.9839801788330078	0	34	B	https://explore.overturemaps.org/#id=f5a4be7a-b8f8-433c-9be7-860bd8f86f37	HIGH	https://treghan.co.nz/	5	3		https://www.instagram.com/treghanlodge/				canonical_delta
delta-github-run-31864981463-023.jsonl	6924ce1d-2ba4-4cab-b56b-8ec84c4d628a	Australia	Trinity Waters Boutique Beachfront Holiday Apartments	hotel	http://www.trinitywaters.com.au	trinitywaters.com.au	info@trinitywaters.com.au	+61740577555	Cairns	QLD	TRINITY WATERS, 39 Vasey Espl	0.9333770871162415	15	34	B	https://explore.overturemaps.org/#id=6924ce1d-2ba4-4cab-b56b-8ec84c4d628a	HIGH	https://www.trinitywaters.com.au/	3	6						canonical_delta
delta-github-run-31864981463-023.jsonl	9d6a3f4f-0dba-4abb-9dd0-c63617141cbc	Australia	Two Birds Property Management	property_management	http://www.twobirdsproperty.com.au/	twobirdsproperty.com.au	kerrie@twobirdsproperty.com.au	+61400973385	Toowoomba	QLD	OLD POST OFFICE, 136 Margaret St	0.36238718032836914	75	0	A	https://explore.overturemaps.org/#id=9d6a3f4f-0dba-4abb-9dd0-c63617141cbc	PERMISSIVE	https://www.twobirdsproperty.com.au/	0	1						canonical_delta
delta-github-run-31864981463-023.jsonl	e1a7d43a-175b-46d3-81af-de423e275cb8	New Zealand	Uno Property Management	property_management	https://www.unoproperty.co.nz/blog/	unoproperty.co.nz	info@unoproperty.co.nz	+6493617707	Auckland	AUK	14 Normanby Rd	0.41618284583091736	75	0	A	https://explore.overturemaps.org/#id=e1a7d43a-175b-46d3-81af-de423e275cb8	PERMISSIVE	https://www.unoproperty.co.nz/blog/	0	0		https://www.instagram.com/monicaofunoproperty/				canonical_delta
delta-github-run-31864981463-023.jsonl	d110586e-b5d7-46de-a95f-e0e3206a9ccd	New Zealand	Village Rentals & Property Management	property_management	http://villagerentals.co.nz/	villagerentals.co.nz	admin@villagerentals.co.nz	+6496390080	Auckland	AUK	62 Scanlan St	0.5669128894805908	75	12	A	https://explore.overturemaps.org/#id=d110586e-b5d7-46de-a95f-e0e3206a9ccd	MEDIUM	http://villagerentals.co.nz/	1	1						canonical_delta
