delta-github-run-31866278164-004.jsonl	6fb41957-e826-4dfb-8e93-06b85b140afc	Indonesia	Gending Kedis Luxury Villas & Spa Bali	resort	http://www.gendingkedis.com	gendingkedis.com	douglas@gendingkedis.com	(0623) 61708906	Bali	80362	Jalan Karang Mas Sejahtera 100Y	0.77	15	68	A	https://explore.overturemaps.org/#id=6fb41957-e826-4dfb-8e93-06b85b140afc	HIGH	https://gendingkedis.com/	3	3		https://www.instagram.com/gending.kedis/				canonical_delta
delta-github-run-31866278164-004.jsonl	edd8541f-ff54-4758-ac72-fb6baef990ad	Indonesia	Gili Amor Boutique Resort	hotel	http://www.giliamor.com/	giliamor.com	reservation@giliamor.com	+6285964105877	Lombok		Jalan Gili Trawangan 1	0.9821861982345581	0	34	B	https://explore.overturemaps.org/#id=edd8541f-ff54-4758-ac72-fb6baef990ad	HIGH	https://giliamor.com/	2	3		https://www.instagram.com/giliamorresort/				canonical_delta
delta-github-run-31866278164-004.jsonl	096e371f-3061-4cf8-bae1-4023ee0f4fc3	Indonesia	Gili Eco Villas	hotel	https://giliecovillas.com/	giliecovillas.com	reservation@giliecovillas.com	+623707703048	Lombok Utara		Jl. Pantai Gili Trawangan	0.9976004606485367	15	34	B	https://explore.overturemaps.org/#id=096e371f-3061-4cf8-bae1-4023ee0f4fc3	HIGH	https://giliecovillas.com/	4	1		https://www.instagram.com/giliecovillas/				canonical_delta
delta-github-run-31866278164-004.jsonl	c3c0613a-4066-4b87-82e3-75ee072aedb8	Indonesia	Oasis Villas	resort	http://www.gilioasisvillas.com/	gilioasisvillas.com	gilioasisvillas@gmail.com		Lombok		Oasis Villas, Gili Trawangan	0.8919077515602112	15	56	A	https://explore.overturemaps.org/#id=c3c0613a-4066-4b87-82e3-75ee072aedb8	HIGH	https://gilioasisvillas.com/	5	1		https://www.instagram.com/gilioasisvillas/				canonical_delta
delta-github-run-31866278164-004.jsonl	65b920ed-efbc-4c7c-aa42-834ddf1cb233	Indonesia	Gili Villas	hotel	http://www.gilivillasindonesia.com/	gilivillasindonesia.com	info@gilivillasindonesia.com	+628123755721	Lombok Utara		Gili Trawangan, Lombok	0.9919315141439438	15	34	B	https://explore.overturemaps.org/#id=65b920ed-efbc-4c7c-aa42-834ddf1cb233	HIGH	https://www.gilivillasindonesia.com	5	1						canonical_delta
delta-github-run-31866278164-004.jsonl	67411e1c-6e4a-469c-beef-ff4e3a8dbf9b	Indonesia	Gino Feruci Villa Lovina	hotel	http://ginoferucivilla.com/	ginoferucivilla.com	reservation@ginoferucivilla.com	+623623435775	Buleleng		Jalan Laviana	0.7684131860733032	0	34	B	https://explore.overturemaps.org/#id=67411e1c-6e4a-469c-beef-ff4e3a8dbf9b	HIGH	https://ginoferucivilla.com/	4	3		https://www.instagram.com/kagumhotels/				canonical_delta
delta-github-run-31866278164-004.jsonl	f8dc7bef-d8c1-4a41-9532-297c54c08cf4	Indonesia	Goya Boutique Resort	hotel	http://www.goyaboutiqueresorts.com/	goyaboutiqueresorts.com	info@goyaboutiqueresorts.com	+623619083368	Gianyar		Jl. Bisma	0.9883615374565125	0	34	B	https://explore.overturemaps.org/#id=f8dc7bef-d8c1-4a41-9532-297c54c08cf4	HIGH	https://www.goyaboutiqueresorts.com/	6	2		https://www.instagram.com/goyaboutiqueresort/				canonical_delta
delta-github-run-31866278164-004.jsonl	fe2fb3b9-6a32-430f-8069-0aa076c57ba6	Indonesia	Grand Seminyak Lifestyle Boutique Bali Resort	resort	https://grandseminyak.com/	grandseminyak.com	reservation@grandseminyak.com	+62361737773	Badung		Jl. Camplung Tanduk Jl. Dhyana Pura	0.9996769416928292	0	44	B	https://explore.overturemaps.org/#id=fe2fb3b9-6a32-430f-8069-0aa076c57ba6	HIGH	https://grandseminyak.com/	4	5		https://www.instagram.com/anantaraseminyak/				canonical_delta
delta-github-run-31866278164-004.jsonl	0a438a00-d8bc-47ae-a61e-c7a928cac5bf	Indonesia	Gunung-An Retreat	resort	http://www.gunung-an.com/	gunung-an.com	info@gunung-an.com	+6281325769104	Gianyar		Cross the bridge at the end of Gang Gunung-An, Jl. Raya Singakerta	0.9777026939392089	0	44	B	https://explore.overturemaps.org/#id=0a438a00-d8bc-47ae-a61e-c7a928cac5bf	HIGH	https://gunung-an.com/	2	2		https://www.instagram.com/gunung_an/				canonical_delta
delta-github-run-31866278164-004.jsonl	a019b1a9-eec2-4451-82ff-7e8285afb337	Indonesia	Hari Indah Boutique Hotel & Spa	hotel	http://www.hariindahboutiquehotel.com/	hariindahboutiquehotel.com	hari.indah.bali@outlook.com	+6281295777058	Badung		Jalan Pantai Kuta 1	0.9917958378791809	0	34	B	https://explore.overturemaps.org/#id=a019b1a9-eec2-4451-82ff-7e8285afb337	HIGH	http://www.villa-hari-indah.com	2	3		https://www.instagram.com/hariindahboutiquehotel/				canonical_delta
delta-github-run-31866278164-004.jsonl	95d8436f-fd2e-4423-8515-fdfdba943ac2	Indonesia	Harsono Boutique Resort Bali	resort	https://www.harsonoresortbali.com/	harsonoresortbali.com	reservation@harsonoresortbali.com	+623614765444	Gianyar		Jl. Buntu No.444	0.9839053750038147	0	44	B	https://explore.overturemaps.org/#id=95d8436f-fd2e-4423-8515-fdfdba943ac2	HIGH	https://harsonoresortbali.com/	3	3		https://www.instagram.com/harsonoresortbali/				canonical_delta
delta-github-run-31866278164-004.jsonl	a0ca8d2b-0122-4ad6-8e47-8e20c68f178c	Indonesia	Hevea Villas	hotel	http://www.heveavillas.com/	heveavillas.com	heveavillas@gmail.com	+62361731453	Denpasar		Jalan Laksmana - Gang Nyuh Gading 14	0.7011227011680603	15	34	B	https://explore.overturemaps.org/#id=a0ca8d2b-0122-4ad6-8e47-8e20c68f178c	HIGH	https://heveavillas.com/	4	1						canonical_delta
delta-github-run-31866278164-004.jsonl	f46d74dd-5d27-410d-9514-a5d43ff53250	Fiji	Hexagon International Hotel Villas & Spa	hotel	http://hexagonfiji.com/hexagon_international.htm	hexagonfiji.com	reservations@hexagonfiji.com	+6796720044	Nadi		Martintar Rd	0.9547919034957886	15	46	B	https://explore.overturemaps.org/#id=f46d74dd-5d27-410d-9514-a5d43ff53250	HIGH	http://hexagonfiji.com/hexagon_international.htm	6	2						canonical_delta
delta-github-run-31866278164-004.jsonl	5aaa8066-c5d7-464f-ac64-25f06d97f6ea	Indonesia	Hidden Garden Villas	hotel	http://www.hiddengardenvilla.com/	hiddengardenvilla.com	hello@hiddengardenvilla.com	+61488222599	Badung		Jalan Padma 10	0.9747939705848694	15	34	B	https://explore.overturemaps.org/#id=5aaa8066-c5d7-464f-ac64-25f06d97f6ea	HIGH	https://hiddengardenvilla.com/	8	2						canonical_delta
